"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","loss","oversample","penalty","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"fiery-sweep-90","898fl69o","finished","-","7ben18","","2023-06-04T07:03:49.000Z","864","e3zlmhbx","0.000001","squared_hinge","false","l2","8422","4007","0.2","false","0.8856022719924124","0.5859500668046422","0.8869465008802724","0.5616949340191948","0.8902288519267696","0.7271178932615409","0.8856022719924124","0.5859500668046422"
"misty-sweep-89","898fl69o","finished","-","7ben18","","2023-06-04T06:49:34.000Z","852","e3zlmhbx","0.000001","squared_hinge","false","l2","3774","3138","0.2","false","0.9021298523595264","0.7554251234767922","0.9034874714583232","0.7584852508955695","0.9058239838986216","0.7673107325284693","0.9021298523595264","0.7554251234767922"
"honest-sweep-88","898fl69o","finished","-","7ben18","","2023-06-04T06:42:48.000Z","400","e3zlmhbx","0.000001","squared_hinge","false","l2","6745","2987","0.2","false","0.8994783058858187","0.6467745486006236","0.8982304931687481","0.6522006463669039","0.8995685317103276","0.7344874391823152","0.8994783058858187","0.6467745486006236"
"bumbling-sweep-87","898fl69o","finished","-","7ben18","","2023-06-04T06:29:14.000Z","812","e3zlmhbx","0.000001","squared_hinge","false","l2","6558","3410","0.2","false","0.9181353041500852","0.6422431190307885","0.9181811495907064","0.6539261233040369","0.918462568839834","0.7019682809395718","0.9181353041500852","0.6422431190307885"
"ancient-sweep-86","898fl69o","finished","-","7ben18","","2023-06-04T06:24:26.000Z","285","e3zlmhbx","0.000001","squared_hinge","false","l2","2220","230","0.2","false","0.8955500812468407","0.6925043065556193","0.896195786166669","0.7361732377950748","0.899777924029729","0.8634458891465645","0.8955500812468407","0.6925043065556193"
"smooth-sweep-85","898fl69o","finished","-","7ben18","","2023-06-04T06:17:19.000Z","424","e3zlmhbx","0.000001","squared_hinge","false","l2","8407","767","0.2","false","0.8596944834535891","0.6137624971653863","0.863606145668355","0.640204475432931","0.8738819590768773","0.8155776984084716","0.8596944834535891","0.6137624971653863"
"floral-sweep-84","898fl69o","finished","-","7ben18","","2023-06-04T06:12:30.000Z","287","e3zlmhbx","0.000001","squared_hinge","false","l2","6928","7981","0.2","false","0.9046482107632764","0.7061016042553734","0.9049412917967652","0.7362542772422048","0.9058373713552422","0.8460506906578665","0.9046482107632764","0.7061016042553734"
"lunar-sweep-83","898fl69o","finished","-","7ben18","","2023-06-04T06:06:15.000Z","370","e3zlmhbx","0.000001","squared_hinge","false","l2","419","5863","0.2","false","0.8612719190367922","0.49605553802461344","0.861311547720769","0.5009254155303072","0.8625358524844675","0.6432709309745801","0.8612719190367922","0.49605553802461344"
"lunar-sweep-82","898fl69o","finished","-","7ben18","","2023-06-04T05:59:04.000Z","426","e3zlmhbx","0.000001","squared_hinge","false","l2","7429","6592","0.2","false","0.8599600620978041","0.6848250425867755","0.8615601863606671","0.7184201033856882","0.8679670049510735","0.8193501392575013","0.8599600620978041","0.6848250425867755"
"ruby-sweep-81","898fl69o","finished","-","7ben18","","2023-06-04T05:52:07.000Z","411","e3zlmhbx","0.000001","squared_hinge","false","l2","3787","360","0.2","false","0.9021436886952756","0.5277838852619828","0.9026195089291712","0.5339058746181735","0.9033709587255554","0.6164498303819207","0.9021436886952756","0.5277838852619828"
"lemon-sweep-80","898fl69o","finished","-","7ben18","","2023-06-04T05:48:23.000Z","219","e3zlmhbx","0.000001","squared_hinge","false","l2","4326","5147","0.2","false","0.8920705137460696","0.7921017359783705","0.8915881417529492","0.8031156679545827","0.892518160209543","0.8371423899736959","0.8920705137460696","0.7921017359783705"
"electric-sweep-79","898fl69o","finished","-","7ben18","","2023-06-04T05:41:32.000Z","405","e3zlmhbx","0.000001","squared_hinge","false","l2","3079","6759","0.2","false","0.8840802687189229","0.867171148783183","0.8809344233076603","0.8679803605995938","0.8819434471201458","0.8825110791169458","0.8840802687189229","0.867171148783183"
"comic-sweep-78","898fl69o","finished","-","7ben18","","2023-06-04T05:34:04.000Z","446","e3zlmhbx","0.000001","squared_hinge","false","l2","3502","9169","0.2","false","0.9099677622739184","0.7855817480260757","0.909047938622395","0.7830194991247836","0.9090667754213598","0.7917186822407843","0.9099677622739184","0.7855817480260757"
"sleek-sweep-77","898fl69o","finished","-","7ben18","","2023-06-04T05:25:07.000Z","532","e3zlmhbx","0.000001","squared_hinge","false","l2","3950","3996","0.2","false","0.7140085330220728","0.5555953154705829","0.7107709552886919","0.5689041098704363","0.7335949572105656","0.6085480775050579","0.7140085330220728","0.5555953154705829"
"balmy-sweep-76","898fl69o","finished","-","7ben18","","2023-06-04T05:16:31.000Z","515","e3zlmhbx","0.000001","squared_hinge","false","l2","9397","8691","0.2","false","0.8633296613705441","0.4835919780005897","0.8634291257184626","0.47090274860494624","0.872141591639007","0.630688245426757","0.8633296613705441","0.4835919780005897"
"stellar-sweep-75","898fl69o","finished","-","7ben18","","2023-06-04T05:07:40.000Z","530","e3zlmhbx","0.000001","squared_hinge","false","l2","8963","6595","0.2","false","0.7749277464375945","0.6052657354453592","0.7478589592019488","0.6073155845367112","0.7780040168404704","0.6156605683185515","0.7749277464375945","0.6052657354453592"
"warm-sweep-74","898fl69o","finished","-","7ben18","","2023-06-04T05:00:04.000Z","453","e3zlmhbx","0.000001","squared_hinge","false","l2","8749","1669","0.2","false","0.8761278861270083","0.6416480494224134","0.8720122504069708","0.6188052443658995","0.881097561042095","0.7009683411606956","0.8761278861270083","0.6416480494224134"
"colorful-sweep-73","898fl69o","finished","-","7ben18","","2023-06-04T04:55:28.000Z","274","e3zlmhbx","0.000001","squared_hinge","false","l2","8839","9206","0.2","false","0.8602522576765145","0.6158168677263965","0.8588874360531175","0.623608604765693","0.8692082744315577","0.7548589852960826","0.8602522576765145","0.6158168677263965"
"dry-sweep-72","898fl69o","finished","-","7ben18","","2023-06-04T04:40:59.000Z","867","e3zlmhbx","0.000001","squared_hinge","false","l2","2944","5027","0.2","false","0.9328432758561886","0.5851435627985925","0.9327345352737187","0.5952723572639613","0.9331803477906292","0.6988456929201056","0.9328432758561886","0.5851435627985925"
"worthy-sweep-71","898fl69o","finished","-","7ben18","","2023-06-04T04:32:43.000Z","493","e3zlmhbx","0.000001","squared_hinge","false","l2","9931","4609","0.2","false","0.8710262740861356","0.5416229143404683","0.8742457073529326","0.5235956430515626","0.8828664215872193","0.6032264693494687","0.8710262740861356","0.5416229143404683"
"sage-sweep-70","898fl69o","finished","-","7ben18","","2023-06-04T04:28:21.000Z","259","e3zlmhbx","0.000001","squared_hinge","false","l2","9962","4679","0.2","false","0.9048564860956546","0.8631625202689575","0.9074608057661536","0.8573315077886838","0.9135878320453242","0.8753821488009206","0.9048564860956546","0.8631625202689575"
"dry-sweep-69","898fl69o","finished","-","7ben18","","2023-06-04T04:23:06.000Z","312","e3zlmhbx","0.000001","squared_hinge","false","l2","4677","528","0.2","false","0.7933821965664863","0.5468990437902321","0.7993346462719559","0.5347903298962866","0.8120006942384228","0.7426222123115652","0.7933821965664863","0.5468990437902321"
"peach-sweep-68","898fl69o","finished","-","7ben18","","2023-06-04T04:14:58.000Z","483","e3zlmhbx","0.000001","squared_hinge","false","l2","55","209","0.2","false","0.8815887401282424","0.7427130694451557","0.8830161177409543","0.7414504487074901","0.8862794533149739","0.7459586528868308","0.8815887401282424","0.7427130694451557"
"decent-sweep-67","898fl69o","finished","-","7ben18","","2023-06-04T04:10:00.000Z","295","e3zlmhbx","0.000001","squared_hinge","false","l2","9439","3685","0.2","false","0.8754282211653064","0.6974064491701899","0.8771188986485454","0.6962660393874621","0.8845167222586218","0.7991188049399893","0.8754282211653064","0.6974064491701899"
"faithful-sweep-66","898fl69o","finished","-","7ben18","","2023-06-04T03:59:12.000Z","645","e3zlmhbx","0.000001","squared_hinge","false","l2","9262","2959","0.2","false","0.8995662949847718","0.764538164887363","0.900081531333709","0.759732117340855","0.9099159086123808","0.800570974822398","0.8995662949847718","0.764538164887363"
"zany-sweep-65","898fl69o","finished","-","7ben18","","2023-06-04T03:53:46.000Z","321","e3zlmhbx","0.000001","squared_hinge","false","l2","5677","4843","0.2","false","0.8987437337681947","0.6712094902432735","0.8958701465765067","0.6660222142014592","0.900666541545809","0.7499313702469926","0.8987437337681947","0.6712094902432735"
"dark-sweep-64","898fl69o","finished","-","7ben18","","2023-06-04T03:40:44.000Z","777","e3zlmhbx","0.000001","squared_hinge","false","l2","6555","3658","0.2","false","0.9235012114928756","0.653038412225876","0.9230596396091536","0.6343118733522357","0.9239047338442068","0.7176709212771972","0.9235012114928756","0.653038412225876"
"elated-sweep-63","898fl69o","finished","-","7ben18","","2023-06-04T03:32:22.000Z","497","e3zlmhbx","0.000001","squared_hinge","false","l2","955","3051","0.2","false","0.8659201154029691","0.696142082953265","0.8687659409387605","0.6582326942246446","0.8773238783320627","0.711170433272319","0.8659201154029691","0.696142082953265"
"prime-sweep-62","898fl69o","finished","-","7ben18","","2023-06-04T03:26:57.000Z","321","e3zlmhbx","0.000001","squared_hinge","false","l2","2688","7911","0.2","false","0.9006558878682348","0.49057792576789255","0.9001075065923667","0.4702822791350525","0.9016187522195976","0.6928717522502214","0.9006558878682348","0.49057792576789255"
"driven-sweep-61","898fl69o","finished","-","7ben18","","2023-06-04T03:16:48.000Z","606","e3zlmhbx","0.000001","squared_hinge","false","l2","1200","3073","0.2","false","0.8898939399084789","0.5885394519755753","0.8911143461768356","0.5796119115426003","0.8940617329203626","0.6747999220429162","0.8898939399084789","0.5885394519755753"
"pleasant-sweep-60","898fl69o","finished","-","7ben18","","2023-06-04T03:09:33.000Z","432","e3zlmhbx","0.000001","squared_hinge","false","l2","135","1445","0.2","false","0.9198080947386944","0.8099109869026978","0.9190702920124344","0.8100066401499157","0.9192261043639302","0.8204603830800142","0.9198080947386944","0.8099109869026978"
"kind-sweep-59","898fl69o","finished","-","7ben18","","2023-06-04T03:03:19.000Z","371","e3zlmhbx","0.000001","squared_hinge","false","l2","3769","2567","0.2","false","0.901519920856192","0.8293173560610573","0.90234066072701","0.8300139757390921","0.9061817603881916","0.8391126234097053","0.901519920856192","0.8293173560610573"
"solar-sweep-58","898fl69o","finished","-","7ben18","","2023-06-04T02:57:24.000Z","351","e3zlmhbx","0.000001","squared_hinge","false","l2","3395","8823","0.2","false","0.8682013425511005","0.6499002182361385","0.8715278145488033","0.6731160517017802","0.8866740999119832","0.7722747790391984","0.8682013425511005","0.6499002182361385"
"stellar-sweep-57","898fl69o","finished","-","7ben18","","2023-06-04T02:50:17.000Z","425","e3zlmhbx","0.000001","squared_hinge","false","l2","3103","1117","0.2","false","0.8908230555854038","0.6872169262184582","0.8891309446548042","0.6907377882927501","0.8913777514144526","0.7516154620026793","0.8908230555854038","0.6872169262184582"
"smooth-sweep-56","898fl69o","finished","-","7ben18","","2023-06-04T02:44:11.000Z","362","e3zlmhbx","0.000001","squared_hinge","false","l2","7733","6635","0.2","false","0.8700377679721131","0.7586078472513639","0.8702128204620202","0.7564056302117751","0.8776713568818202","0.7722672459695094","0.8700377679721131","0.7586078472513639"
"absurd-sweep-55","898fl69o","finished","-","7ben18","","2023-06-04T02:36:56.000Z","433","e3zlmhbx","0.000001","squared_hinge","false","l2","9749","2961","0.2","false","0.8930031944292512","0.8020026958467111","0.8945204595893738","0.8033777768241491","0.8983804752363613","0.8133243297427474","0.8930031944292512","0.8020026958467111"
"upbeat-sweep-54","898fl69o","finished","-","7ben18","","2023-06-04T02:31:22.000Z","329","e3zlmhbx","0.000001","squared_hinge","false","l2","1952","9342","0.2","false","0.9101600526293904","0.7220403106263413","0.9103375790597428","0.7041637034272878","0.9105816123104704","0.7373528604015869","0.9101600526293904","0.7220403106263413"
"glamorous-sweep-53","898fl69o","finished","-","7ben18","","2023-06-04T02:24:49.000Z","387","e3zlmhbx","0.000001","squared_hinge","false","l2","5181","6465","0.2","false","0.910951408103007","0.7549775208734746","0.9111905209747244","0.7602082754867794","0.912057495059181","0.768347479914044","0.910951408103007","0.7549775208734746"
"splendid-sweep-52","898fl69o","finished","-","7ben18","","2023-06-04T02:19:39.000Z","304","e3zlmhbx","0.000001","squared_hinge","false","l2","3450","6132","0.2","false","0.8787869253979778","0.5678282688491256","0.8816784741504903","0.5824253510182068","0.8931700494587309","0.7603974960244153","0.8787869253979778","0.5678282688491256"
"misty-sweep-51","898fl69o","finished","-","7ben18","","2023-06-04T02:10:12.000Z","564","e3zlmhbx","0.000001","squared_hinge","false","l2","8323","8483","0.2","false","0.8559884008513802","0.6481818597190726","0.8594497249466709","0.6943087160273137","0.8709035813396153","0.8158239264498411","0.8559884008513802","0.6481818597190726"
"glorious-sweep-50","898fl69o","finished","-","7ben18","","2023-06-04T02:04:39.000Z","332","e3zlmhbx","0.000001","squared_hinge","false","l2","1849","3990","0.2","false","0.9002621907493725","0.7543844912575433","0.901379532209542","0.7650777557439474","0.904125139303662","0.8181557453744266","0.9002621907493725","0.7543844912575433"
"olive-sweep-49","898fl69o","finished","-","7ben18","","2023-06-04T02:00:28.000Z","250","e3zlmhbx","0.000001","squared_hinge","false","l2","4513","5735","0.2","false","0.6866241478449737","0.3709015566557509","0.6881281323153153","0.3737428338891058","0.7502783782261394","0.7203116727061182","0.6866241478449737","0.3709015566557509"
"gentle-sweep-48","898fl69o","finished","-","7ben18","","2023-06-04T01:44:52.000Z","932","e3zlmhbx","0.000001","squared_hinge","false","l2","544","5647","0.2","false","0.85722254726735","0.6017549854434618","0.856080485340539","0.6140353000988752","0.8675016568182619","0.6920953909418096","0.85722254726735","0.6017549854434618"
"colorful-sweep-47","898fl69o","finished","-","7ben18","","2023-06-04T01:38:05.000Z","402","e3zlmhbx","0.000001","squared_hinge","false","l2","7783","1304","0.2","false","0.9042027278665404","0.7787808955543497","0.903975397891294","0.7813785246938344","0.90471342231085","0.7905199808057659","0.9042027278665404","0.7787808955543497"
"balmy-sweep-46","898fl69o","finished","-","7ben18","","2023-06-04T01:33:46.000Z","257","e3zlmhbx","0.000001","squared_hinge","false","l2","2516","4383","0.2","false","0.8768925815996333","0.6366234393814564","0.8768742496053633","0.6271377046469959","0.8809135242546323","0.7244958126459329","0.8768925815996333","0.6366234393814564"
"gallant-sweep-45","898fl69o","finished","-","7ben18","","2023-06-04T01:26:21.000Z","441","e3zlmhbx","0.000001","squared_hinge","false","l2","5471","5968","0.2","false","0.7833050919761066","0.5424458303930929","0.7428557834998257","0.4964314706368768","0.8094744054340064","0.504605237325454","0.7833050919761066","0.5424458303930929"
"sweepy-sweep-44","898fl69o","finished","-","7ben18","","2023-06-04T01:11:57.000Z","859","e3zlmhbx","0.000001","squared_hinge","false","l2","5256","5412","0.2","false","0.8649627581423011","0.5403999149593259","0.8661471093130705","0.5295798060745337","0.8733890251900951","0.5914399422132387","0.8649627581423011","0.5403999149593259"
"unique-sweep-43","898fl69o","finished","-","7ben18","","2023-06-04T01:04:09.000Z","467","e3zlmhbx","0.000001","squared_hinge","false","l2","8201","3204","0.2","false","0.8755308841876145","0.6676580133598728","0.8767045247781108","0.7101763605394702","0.8806734379812933","0.8306281250294567","0.8755308841876145","0.6676580133598728"
"pretty-sweep-42","898fl69o","finished","-","7ben18","","2023-06-04T00:50:15.000Z","829","e3zlmhbx","0.000001","squared_hinge","false","l2","7340","7410","0.2","false","0.8828896107114652","0.7393637208949276","0.884493895368199","0.7373805069745039","0.8930687113412763","0.7731781539599545","0.8828896107114652","0.7393637208949276"
"pious-sweep-41","898fl69o","finished","-","7ben18","","2023-06-04T00:44:35.000Z","337","e3zlmhbx","0.000001","squared_hinge","false","l2","8185","5262","0.2","false","0.9047797136022342","0.8135315988589883","0.9050893953407556","0.8163200417295277","0.9067144307021492","0.8447134027147463","0.9047797136022342","0.8135315988589883"
"amber-sweep-40","898fl69o","finished","-","7ben18","","2023-06-04T00:36:01.000Z","512","e3zlmhbx","0.000001","squared_hinge","false","l2","549","1508","0.2","false","0.8826600916475845","0.74759196646117","0.8762629637524961","0.7486188037362769","0.8906103368324882","0.7797051056766376","0.8826600916475845","0.74759196646117"
"distinctive-sweep-39","898fl69o","finished","-","7ben18","","2023-06-04T00:28:13.000Z","466","e3zlmhbx","0.000001","squared_hinge","false","l2","7292","4998","0.2","false","0.8842853186139275","0.6899567975636008","0.8857717069870761","0.7103101741615807","0.8891122762788789","0.7838205922700704","0.8842853186139275","0.6899567975636008"
"smooth-sweep-38","898fl69o","finished","-","7ben18","","2023-06-04T00:20:56.000Z","431","e3zlmhbx","0.000001","squared_hinge","false","l2","6068","3542","0.2","false","0.8552719272012645","0.7306806655884207","0.860649073264127","0.7361379318469171","0.8775201676063603","0.7928223350972257","0.8552719272012645","0.7306806655884207"
"spring-sweep-37","898fl69o","finished","-","7ben18","","2023-06-04T00:13:39.000Z","432","e3zlmhbx","0.000001","squared_hinge","false","l2","7786","7243","0.2","false","0.8842824781580217","0.8021591058899354","0.8875372412482894","0.8099841133117625","0.8970733997671516","0.835466869565518","0.8842824781580217","0.8021591058899354"
"iconic-sweep-36","898fl69o","finished","-","7ben18","","2023-06-03T23:59:00.000Z","873","e3zlmhbx","0.000001","squared_hinge","false","l2","4335","2612","0.2","false","0.9029264814773078","0.788602664256354","0.9034089693013106","0.7877075932846394","0.9091837224614714","0.7912515834998488","0.9029264814773078","0.788602664256354"
"skilled-sweep-35","898fl69o","finished","-","7ben18","","2023-06-03T23:54:57.000Z","237","e3zlmhbx","0.000001","squared_hinge","false","l2","8131","2886","0.2","false","0.7334009437867373","0.5340756761066622","0.7505962457181835","0.5271155054334903","0.819563479769967","0.5984705924814658","0.7334009437867373","0.5340756761066622"
"gallant-sweep-34","898fl69o","finished","-","7ben18","","2023-06-03T23:47:24.000Z","451","e3zlmhbx","0.000001","squared_hinge","false","l2","2437","5801","0.2","false","0.8823403454930332","0.7811791064100471","0.880398916241669","0.7922003958251348","0.8822805226736243","0.8532632451056399","0.8823403454930332","0.7811791064100471"
"swept-sweep-33","898fl69o","finished","-","7ben18","","2023-06-03T23:39:52.000Z","447","e3zlmhbx","0.000001","squared_hinge","false","l2","717","4741","0.2","false","0.8516394604989762","0.7893314388966965","0.8463693040151142","0.7639834905537586","0.8686948345904538","0.8083337745110538","0.8516394604989762","0.7893314388966965"
"blooming-sweep-32","898fl69o","finished","-","7ben18","","2023-06-03T23:32:51.000Z","416","e3zlmhbx","0.000001","squared_hinge","false","l2","405","2141","0.2","false","0.8945228791461493","0.8431875679634273","0.8953343346017315","0.8408731425912916","0.8970023162637395","0.8430936389026267","0.8945228791461493","0.8431875679634273"
"earnest-sweep-31","898fl69o","finished","-","7ben18","","2023-06-03T23:26:06.000Z","404","e3zlmhbx","0.000001","squared_hinge","false","l2","6968","49","0.2","false","0.9013524071099638","0.762398179048077","0.902173119146383","0.7618206866925641","0.905592961381224","0.772899745298424","0.9013524071099638","0.762398179048077"
"stoic-sweep-30","898fl69o","finished","-","7ben18","","2023-06-03T23:19:49.000Z","371","e3zlmhbx","0.000001","squared_hinge","false","l2","6313","5519","0.2","false","0.795674761780839","0.4813786661603497","0.7750009813754218","0.43071941727047897","0.8087711993855512","0.4637144441132919","0.795674761780839","0.4813786661603497"
"quiet-sweep-29","898fl69o","finished","-","7ben18","","2023-06-03T23:15:24.000Z","263","e3zlmhbx","0.000001","squared_hinge","false","l2","1728","5963","0.2","false","0.9229328336644932","0.8181354613037994","0.9235776248277596","0.8101481317119773","0.924420839518891","0.8514795683096233","0.9229328336644932","0.8181354613037994"
"polished-sweep-28","898fl69o","finished","-","7ben18","","2023-06-03T23:09:11.000Z","367","e3zlmhbx","0.000001","squared_hinge","false","l2","2197","9030","0.2","false","0.9068950048467442","0.47470655213117496","0.9087982664956992","0.46945826638112725","0.9137020191300655","0.6637260772379098","0.9068950048467442","0.47470655213117496"
"easy-sweep-27","898fl69o","finished","-","7ben18","","2023-06-03T22:54:18.000Z","890","e3zlmhbx","0.000001","squared_hinge","false","l2","3238","6058","0.2","false","0.9043939931833644","0.67613315329292","0.9038851767186192","0.6801470937904418","0.9047358603020578","0.6916185384778847","0.9043939931833644","0.67613315329292"
"confused-sweep-26","898fl69o","finished","-","7ben18","","2023-06-03T22:48:17.000Z","357","e3zlmhbx","0.000001","squared_hinge","false","l2","4588","8457","0.2","false","0.8942989969589927","0.8114625917352115","0.8962751663721487","0.8105022179843663","0.9003493623161398","0.8211918651934218","0.8942989969589927","0.8114625917352115"
"pretty-sweep-25","898fl69o","finished","-","7ben18","","2023-06-03T22:40:59.000Z","433","e3zlmhbx","0.000001","squared_hinge","false","l2","7518","8132","0.2","false","0.8428888883808444","0.7401757558609208","0.8404977225984787","0.7644636869313884","0.8555308418082169","0.8070729755330085","0.8428888883808444","0.7401757558609208"
"trim-sweep-24","898fl69o","finished","-","7ben18","","2023-06-03T22:35:05.000Z","351","e3zlmhbx","0.000001","squared_hinge","false","l2","76","6790","0.2","false","0.8710283475705969","0.7438352735010639","0.8728945393577722","0.7476695501283345","0.875961549731757","0.7655795012242912","0.8710283475705969","0.7438352735010639"
"vague-sweep-23","898fl69o","finished","-","7ben18","","2023-06-03T22:27:01.000Z","479","e3zlmhbx","0.000001","squared_hinge","false","l2","3522","6446","0.2","false","0.8973807845512177","0.7331576664906856","0.895874829287011","0.7035745418722332","0.897204681033869","0.7915886241721131","0.8973807845512177","0.7331576664906856"
