"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","loss","oversample","penalty","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"kind-sweep-95","zmszzmot","finished","-","7ben18","","2023-06-04T08:30:14.000Z","277","fv5fj9w9","0.000001","squared_hinge","false","l2","4423","6448","0.2","false","0.8613122649391046","0.8487331239106244","0.863739960699058","0.8543044520589073","0.8687200473982415","0.8801225437947338","0.8613122649391046","0.8487331239106244"
"jolly-sweep-94","zmszzmot","finished","-","7ben18","","2023-06-04T08:25:43.000Z","269","fv5fj9w9","0.000001","squared_hinge","false","l2","642","4941","0.2","false","0.620207969962853","0.6383485090706889","0.6290694404820592","0.602247678744914","0.7422746258914228","0.6022767004231332","0.620207969962853","0.6383485090706889"
"sunny-sweep-93","zmszzmot","finished","-","7ben18","","2023-06-04T08:21:13.000Z","266","fv5fj9w9","0.000001","squared_hinge","false","l2","6364","2540","0.2","false","0.770877614229733","0.713173545321419","0.7426136264782837","0.697528224790085","0.7771444617329435","0.7006562046735038","0.770877614229733","0.713173545321419"
"expert-sweep-92","zmszzmot","finished","-","7ben18","","2023-06-04T08:07:53.000Z","799","fv5fj9w9","0.000001","squared_hinge","false","l2","3876","6350","0.2","false","0.7818294007734758","0.6583642141285749","0.7814325656191546","0.6290670414124082","0.8140338625974262","0.6936549183383955","0.7818294007734758","0.6583642141285749"
"sweepy-sweep-91","zmszzmot","finished","-","7ben18","","2023-06-04T08:01:18.000Z","391","fv5fj9w9","0.000001","squared_hinge","false","l2","9870","8833","0.2","false","0.8935166722129784","0.5924142250678545","0.8940888376053021","0.6087658328592448","0.8988188691142839","0.6563232063992973","0.8935166722129784","0.5924142250678545"
"swept-sweep-90","zmszzmot","finished","-","7ben18","","2023-06-04T07:53:48.000Z","447","fv5fj9w9","0.000001","squared_hinge","false","l2","2458","9652","0.2","false","0.884699405213477","0.5208663696306786","0.8861543705080542","0.5112237443055618","0.8905904923172365","0.5953403178093967","0.884699405213477","0.5208663696306786"
"snowy-sweep-89","zmszzmot","finished","-","7ben18","","2023-06-04T07:48:55.000Z","290","fv5fj9w9","0.000001","squared_hinge","false","l2","2605","631","0.2","false","0.8831940246744944","0.8102850970471692","0.8834211542489808","0.8087662535107845","0.8870259402363565","0.8191724692624207","0.8831940246744944","0.8102850970471692"
"radiant-sweep-88","zmszzmot","finished","-","7ben18","","2023-06-04T07:43:10.000Z","339","fv5fj9w9","0.000001","squared_hinge","false","l2","635","6278","0.2","false","0.8688856769651147","0.6134349995219764","0.8654900665712706","0.6076325027161564","0.8700952533938231","0.6545366078473571","0.8688856769651147","0.6134349995219764"
"stoic-sweep-87","zmszzmot","finished","-","7ben18","","2023-06-04T07:37:43.000Z","322","fv5fj9w9","0.000001","squared_hinge","false","l2","6876","4788","0.2","false","0.8580487713505109","0.6474982038038689","0.860691068420545","0.6810894935222398","0.8680716395386061","0.7895565047714839","0.8580487713505109","0.6474982038038689"
"blooming-sweep-86","zmszzmot","finished","-","7ben18","","2023-06-04T07:30:30.000Z","429","fv5fj9w9","0.000001","squared_hinge","false","l2","1356","1493","0.2","false","0.8625526703119111","0.8265529489188049","0.8560439462022166","0.8271493227399795","0.8590402378234091","0.8517877973346023","0.8625526703119111","0.8265529489188049"
"azure-sweep-85","zmszzmot","finished","-","7ben18","","2023-06-04T07:25:06.000Z","321","fv5fj9w9","0.000001","squared_hinge","false","l2","7051","1359","0.2","false","0.886072734660707","0.8002316139404343","0.888259304822299","0.8114347380890395","0.8930428296152985","0.8534498882564997","0.886072734660707","0.8002316139404343"
"helpful-sweep-84","zmszzmot","finished","-","7ben18","","2023-06-04T07:21:03.000Z","241","fv5fj9w9","0.000001","squared_hinge","false","l2","5010","5045","0.2","false","0.8633595087798666","0.7144008220789304","0.8639490092605848","0.6968330240396825","0.8664021377984512","0.7546207311477456","0.8633595087798666","0.7144008220789304"
"laced-sweep-83","zmszzmot","finished","-","7ben18","","2023-06-04T07:13:01.000Z","479","fv5fj9w9","0.000001","squared_hinge","false","l2","8431","2651","0.2","false","0.8485330765329001","0.7931766840498906","0.8487673381809601","0.7924378386067329","0.8565523803769084","0.8037358590445548","0.8485330765329001","0.7931766840498906"
"sandy-sweep-82","zmszzmot","finished","-","7ben18","","2023-06-04T07:05:34.000Z","441","fv5fj9w9","0.000001","squared_hinge","false","l2","5681","5021","0.2","false","0.8812575132092703","0.7992251726642761","0.8850389343786192","0.8148282645096131","0.8978470695341797","0.8646022830640582","0.8812575132092703","0.7992251726642761"
"wild-sweep-81","zmszzmot","finished","-","7ben18","","2023-06-04T06:51:25.000Z","846","fv5fj9w9","0.000001","squared_hinge","false","l2","3935","7913","0.2","false","0.8888951067421986","0.75397052717588","0.8930562454094236","0.7558419018677341","0.9035861218174654","0.7743135758159624","0.8888951067421986","0.75397052717588"
"light-sweep-80","zmszzmot","finished","-","7ben18","","2023-06-04T06:46:27.000Z","294","fv5fj9w9","0.000001","squared_hinge","false","l2","5670","7428","0.2","false","0.7917183274047016","0.7322757491905266","0.7969797455627288","0.730846762888696","0.8468302059725233","0.7789388191227025","0.7917183274047016","0.7322757491905266"
"bumbling-sweep-79","zmszzmot","finished","-","7ben18","","2023-06-04T06:39:00.000Z","441","fv5fj9w9","0.000001","squared_hinge","false","l2","764","5829","0.2","false","0.8700869824987021","0.6571654858790744","0.8715707943570598","0.6615312727988596","0.8760708236052402","0.7676057501172758","0.8700869824987021","0.6571654858790744"
"gentle-sweep-78","zmszzmot","finished","-","7ben18","","2023-06-04T06:32:48.000Z","368","fv5fj9w9","0.000001","squared_hinge","false","l2","8805","7406","0.2","false","0.8202524673694797","0.6225358379726259","0.8234263107752895","0.6477613733132241","0.8375712321275667","0.7980035212028954","0.8202524673694797","0.6225358379726259"
"snowy-sweep-77","zmszzmot","finished","-","7ben18","","2023-06-04T06:20:00.000Z","765","fv5fj9w9","0.000001","squared_hinge","false","l2","7456","788","0.2","false","0.8902698095913638","0.5338335629087353","0.889230198788393","0.5400355058789583","0.8898709245338798","0.6666330938894469","0.8902698095913638","0.5338335629087353"
"deft-sweep-76","zmszzmot","finished","-","7ben18","","2023-06-04T06:10:46.000Z","553","fv5fj9w9","0.000001","squared_hinge","false","l2","6220","8112","0.2","false","0.8644220128216042","0.8244346842284681","0.8682920848578365","0.8212026528095784","0.8836628397459851","0.8428926499646129","0.8644220128216042","0.8244346842284681"
"kind-sweep-75","zmszzmot","finished","-","7ben18","","2023-06-04T06:06:00.000Z","282","fv5fj9w9","0.000001","squared_hinge","false","l2","3944","3697","0.2","false","0.8961905524208846","0.6355484798188268","0.8952844812342234","0.6488992658204525","0.8995384986698148","0.7189804134027087","0.8961905524208846","0.6355484798188268"
"winter-sweep-74","zmszzmot","finished","-","7ben18","","2023-06-04T05:51:40.000Z","857","fv5fj9w9","0.000001","squared_hinge","false","l2","2522","5742","0.2","false","0.8904630869019526","0.749939898645075","0.889377307486075","0.7431773695675148","0.8923463467480744","0.7695653722230512","0.8904630869019526","0.749939898645075"
"ethereal-sweep-73","zmszzmot","finished","-","7ben18","","2023-06-04T05:46:22.000Z","315","fv5fj9w9","0.000001","squared_hinge","false","l2","602","7169","0.2","false","0.8995179618565923","0.8390438433929954","0.9009035617309352","0.8368575953736015","0.9036257796546222","0.8551208508332733","0.8995179618565923","0.8390438433929954"
"exalted-sweep-72","zmszzmot","finished","-","7ben18","","2023-06-04T05:33:26.000Z","774","fv5fj9w9","0.000001","squared_hinge","false","l2","1642","8389","0.2","false","0.8895481586668085","0.6614593443752153","0.8895731576175643","0.6814494876057675","0.892021489544436","0.736282912899147","0.8895481586668085","0.6614593443752153"
"youthful-sweep-71","zmszzmot","finished","-","7ben18","","2023-06-04T05:28:23.000Z","300","fv5fj9w9","0.000001","squared_hinge","false","l2","9990","4683","0.2","false","0.8909256664014442","0.47915016970792096","0.892317456848755","0.48305844955692273","0.8955545209295952","0.8087606747437783","0.8909256664014442","0.47915016970792096"
"likely-sweep-70","zmszzmot","finished","-","7ben18","","2023-06-04T05:23:04.000Z","318","fv5fj9w9","0.000001","squared_hinge","false","l2","8305","492","0.2","false","0.806271723747198","0.7677629765547823","0.8158262137023395","0.7501079237604121","0.8465238110152323","0.7668515085132046","0.806271723747198","0.7677629765547823"
"scarlet-sweep-69","zmszzmot","finished","-","7ben18","","2023-06-04T05:16:43.000Z","378","fv5fj9w9","0.000001","squared_hinge","false","l2","4842","5307","0.2","false","0.8403256211614536","0.5346146996214702","0.8458194117825063","0.5626694837251983","0.8565811920808406","0.6956923161336757","0.8403256211614536","0.5346146996214702"
"comic-sweep-68","zmszzmot","finished","-","7ben18","","2023-06-04T05:02:22.000Z","856","fv5fj9w9","0.000001","squared_hinge","false","l2","5585","5267","0.2","false","0.902708808205796","0.5138409037171402","0.9025232795648293","0.5176104607613167","0.903321597792682","0.6259526489562341","0.902708808205796","0.5138409037171402"
"happy-sweep-67","zmszzmot","finished","-","7ben18","","2023-06-04T04:53:22.000Z","537","fv5fj9w9","0.000001","squared_hinge","false","l2","4432","9889","0.2","false","0.8834168338338194","0.8315384045283158","0.8812138156624888","0.8298383823966042","0.8843751452909605","0.8478670375785454","0.8834168338338194","0.8315384045283158"
"proud-sweep-66","zmszzmot","finished","-","7ben18","","2023-06-04T04:48:37.000Z","283","fv5fj9w9","0.000001","squared_hinge","false","l2","7825","8256","0.2","false","0.8571545213548645","0.7364356735476707","0.8565767059914154","0.7410465607882388","0.8574788772052974","0.797231435584492","0.8571545213548645","0.7364356735476707"
"firm-sweep-65","zmszzmot","finished","-","7ben18","","2023-06-04T04:39:27.000Z","545","fv5fj9w9","0.000001","squared_hinge","false","l2","4404","7992","0.2","false","0.8699094873097708","0.7162996766017462","0.8629520845406337","0.7255680787599299","0.8709138851457462","0.748076052882889","0.8699094873097708","0.7162996766017462"
"quiet-sweep-64","zmszzmot","finished","-","7ben18","","2023-06-04T04:32:31.000Z","410","fv5fj9w9","0.000001","squared_hinge","false","l2","9211","7367","0.2","false","0.8800063265743723","0.7191295288675496","0.8778748718945082","0.7199364938963123","0.8773691688840954","0.7710641865721466","0.8800063265743723","0.7191295288675496"
"dashing-sweep-63","zmszzmot","finished","-","7ben18","","2023-06-04T04:26:16.000Z","369","fv5fj9w9","0.000001","squared_hinge","false","l2","6596","5777","0.2","false","0.8404702966556347","0.6057951378467608","0.8445568363335747","0.6051846615231807","0.859531044522891","0.7119252846492177","0.8404702966556347","0.6057951378467608"
"hearty-sweep-62","zmszzmot","finished","-","7ben18","","2023-06-04T04:21:13.000Z","298","fv5fj9w9","0.000001","squared_hinge","false","l2","1784","9133","0.2","false","0.8936420136000846","0.8114029721932438","0.8936247263378556","0.8168564827875839","0.8960065838764866","0.8408096965134808","0.8936420136000846","0.8114029721932438"
"zesty-sweep-61","zmszzmot","finished","-","7ben18","","2023-06-04T04:13:19.000Z","473","fv5fj9w9","0.000001","squared_hinge","false","l2","8828","7584","0.2","false","0.8356355199652549","0.4625943540863393","0.8316950668620667","0.4532353978585149","0.8389933700257133","0.6433868508861743","0.8356355199652549","0.4625943540863393"
"giddy-sweep-60","zmszzmot","finished","-","7ben18","","2023-06-04T04:04:54.000Z","500","fv5fj9w9","0.000001","squared_hinge","false","l2","6842","6783","0.2","false","0.7647951263389533","0.4764917982454498","0.7761422722539755","0.4670242428334148","0.818994457131036","0.4950844149093015","0.7647951263389533","0.4764917982454498"
"sparkling-sweep-59","zmszzmot","finished","-","7ben18","","2023-06-04T03:57:30.000Z","441","fv5fj9w9","0.000001","squared_hinge","false","l2","5174","1887","0.2","false","0.8755728229559987","0.660753098577597","0.8763206632987668","0.657853748209297","0.8826396700838491","0.7225512330264531","0.8755728229559987","0.660753098577597"
"fanciful-sweep-58","zmszzmot","finished","-","7ben18","","2023-06-04T03:51:17.000Z","371","fv5fj9w9","0.000001","squared_hinge","false","l2","4551","3189","0.2","false","0.6350498461311662","0.3239178444347712","0.66063078555401","0.3161745460352118","0.7509725223455543","0.4577665479182139","0.6350498461311662","0.3239178444347712"
"super-sweep-57","zmszzmot","finished","-","7ben18","","2023-06-04T03:43:49.000Z","443","fv5fj9w9","0.000001","squared_hinge","false","l2","7669","5502","0.2","false","0.8968220091930957","0.7629854538525058","0.8980798401432826","0.7696484771270904","0.9014419843293124","0.8005174219536731","0.8968220091930957","0.7629854538525058"
"spring-sweep-56","zmszzmot","finished","-","7ben18","","2023-06-04T03:33:31.000Z","615","fv5fj9w9","0.000001","squared_hinge","false","l2","508","9714","0.2","false","0.8773175626103435","0.6088826755565114","0.8789706495256152","0.6098058434144326","0.8819426496854981","0.6353167467464603","0.8773175626103435","0.6088826755565114"
"light-sweep-55","zmszzmot","finished","-","7ben18","","2023-06-04T03:27:58.000Z","331","fv5fj9w9","0.000001","squared_hinge","false","l2","4234","4044","0.2","false","0.8601612004791975","0.743348500804737","0.8645602807380404","0.7196494932379227","0.8726121133418706","0.7794850382018134","0.8601612004791975","0.743348500804737"
"dandy-sweep-54","zmszzmot","finished","-","7ben18","","2023-06-04T03:22:34.000Z","320","fv5fj9w9","0.000001","squared_hinge","false","l2","2180","3088","0.2","false","0.734127458394369","0.5056960563542929","0.7346725327886205","0.49612140255024506","0.7758275610536126","0.5841722323136884","0.734127458394369","0.5056960563542929"
"gallant-sweep-53","zmszzmot","finished","-","7ben18","","2023-06-04T03:16:42.000Z","346","fv5fj9w9","0.000001","squared_hinge","false","l2","5855","8304","0.2","false","0.8965828455464134","0.5893570875911531","0.897075902185036","0.6045801043186607","0.9007376206944336","0.7390991928844356","0.8965828455464134","0.5893570875911531"
"swept-sweep-52","zmszzmot","finished","-","7ben18","","2023-06-04T03:10:41.000Z","359","fv5fj9w9","0.000001","squared_hinge","false","l2","5512","8148","0.2","false","0.9155145110050322","0.6251945027572542","0.9150503939624668","0.6513386192096579","0.9153934258155788","0.8002922192802919","0.9155145110050322","0.6251945027572542"
"clear-sweep-51","zmszzmot","finished","-","7ben18","","2023-06-04T03:01:18.000Z","562","fv5fj9w9","0.000001","squared_hinge","false","l2","8523","6712","0.2","false","0.8921734831635948","0.4925418482928489","0.8911281338641837","0.5131540558604781","0.8962404223476054","0.6519924496462447","0.8921734831635948","0.4925418482928489"
"decent-sweep-50","zmszzmot","finished","-","7ben18","","2023-06-04T02:54:47.000Z","387","fv5fj9w9","0.000001","squared_hinge","false","l2","4917","8768","0.2","false","0.8708633599082874","0.6976299395959668","0.8728933684398552","0.7093506665665734","0.881675300945153","0.7771849697932486","0.8708633599082874","0.6976299395959668"
"devoted-sweep-49","zmszzmot","finished","-","7ben18","","2023-06-04T02:40:13.000Z","868","fv5fj9w9","0.000001","squared_hinge","false","l2","8144","4657","0.2","false","0.8832845375766144","0.6647251588963276","0.8794056792829646","0.6441655478854277","0.8893325274056608","0.7528778854788422","0.8832845375766144","0.6647251588963276"
"blooming-sweep-48","zmszzmot","finished","-","7ben18","","2023-06-04T02:34:55.000Z","315","fv5fj9w9","0.000001","squared_hinge","false","l2","7980","1176","0.2","false","0.8572491040481294","0.8218454455628305","0.8580014678821691","0.8240780207968943","0.8669561880465311","0.8424571202026037","0.8572491040481294","0.8218454455628305"
"stoic-sweep-47","zmszzmot","finished","-","7ben18","","2023-06-04T02:25:30.000Z","560","fv5fj9w9","0.000001","squared_hinge","false","l2","2850","6086","0.2","false","0.8825044105402481","0.7408435384815132","0.8807949607705461","0.7574105878246606","0.8823853912563497","0.8479946047870962","0.8825044105402481","0.7408435384815132"
"neat-sweep-46","zmszzmot","finished","-","7ben18","","2023-06-04T02:17:57.000Z","448","fv5fj9w9","0.000001","squared_hinge","false","l2","6429","554","0.2","false","0.8790836798157874","0.6661183281732226","0.8777436663402159","0.6691907040257031","0.8843740799087262","0.7832222917770512","0.8790836798157874","0.6661183281732226"
"resilient-sweep-45","zmszzmot","finished","-","7ben18","","2023-06-04T02:12:07.000Z","349","fv5fj9w9","0.000001","squared_hinge","false","l2","1193","7099","0.2","false","0.8822841895050753","0.487372195554716","0.8819245786266381","0.49958162138698287","0.8840318535983579","0.708326124940144","0.8822841895050753","0.487372195554716"
"dashing-sweep-44","zmszzmot","finished","-","7ben18","","2023-06-04T02:04:21.000Z","463","fv5fj9w9","0.000001","squared_hinge","false","l2","3176","5288","0.2","false","0.8801291365302115","0.5685667536372883","0.880575200398588","0.593551339715785","0.8829965486667222","0.7200843772070229","0.8801291365302115","0.5685667536372883"
"true-sweep-43","zmszzmot","finished","-","7ben18","","2023-06-04T01:51:19.000Z","776","fv5fj9w9","0.000001","squared_hinge","false","l2","3366","5062","0.2","false","0.858613597116763","0.6981655374618646","0.8607177451039916","0.704303808374174","0.8664877938083348","0.718363508690973","0.858613597116763","0.6981655374618646"
"celestial-sweep-42","zmszzmot","finished","-","7ben18","","2023-06-04T01:46:17.000Z","299","fv5fj9w9","0.000001","squared_hinge","false","l2","8254","2211","0.2","false","0.8537493315020916","0.6743537718753236","0.855769953463913","0.6452868316498663","0.8622011983780025","0.8165722487933444","0.8537493315020916","0.6743537718753236"
"ethereal-sweep-41","zmszzmot","finished","-","7ben18","","2023-06-04T01:40:13.000Z","359","fv5fj9w9","0.000001","squared_hinge","false","l2","8223","2877","0.2","false","0.8461785086137038","0.7132459734235113","0.8492214112701729","0.7217173085345622","0.86444706159629","0.7668343212191181","0.8461785086137038","0.7132459734235113"
"rural-sweep-40","zmszzmot","finished","-","7ben18","","2023-06-04T01:33:22.000Z","409","fv5fj9w9","0.000001","squared_hinge","false","l2","6180","9846","0.2","false","0.8930228347826746","0.6954895551212901","0.8915770183281798","0.7068302464843296","0.8937706150420669","0.7553709808415995","0.8930228347826746","0.6954895551212901"
"glamorous-sweep-39","zmszzmot","finished","-","7ben18","","2023-06-04T01:27:52.000Z","327","fv5fj9w9","0.000001","squared_hinge","false","l2","9326","20","0.2","false","0.8887236500764513","0.6459279580279991","0.8894014073894043","0.6732181180139858","0.8917799717549175","0.781686843186449","0.8887236500764513","0.6459279580279991"
"vivid-sweep-38","zmszzmot","finished","-","7ben18","","2023-06-04T01:22:34.000Z","312","fv5fj9w9","0.000001","squared_hinge","false","l2","8767","9769","0.2","false","0.8009429196218071","0.7435201989311462","0.8045657732918824","0.7439418482248844","0.8248338150399529","0.7570004727984532","0.8009429196218071","0.7435201989311462"
"cosmic-sweep-37","zmszzmot","finished","-","7ben18","","2023-06-04T01:16:11.000Z","377","fv5fj9w9","0.000001","squared_hinge","false","l2","4978","9139","0.2","false","0.8858290908143808","0.8091640268853353","0.8874022949618449","0.819638449449025","0.8910176872385438","0.8521118470889513","0.8858290908143808","0.8091640268853353"
"noble-sweep-36","zmszzmot","finished","-","7ben18","","2023-06-04T01:03:14.000Z","774","fv5fj9w9","0.000001","squared_hinge","false","l2","5972","6449","0.2","false","0.9045739347251284","0.7561874340881379","0.9056817249196","0.7722014944339162","0.9088764835225808","0.8233203852797024","0.9045739347251284","0.7561874340881379"
"fiery-sweep-35","zmszzmot","finished","-","7ben18","","2023-06-04T00:53:00.000Z","608","fv5fj9w9","0.000001","squared_hinge","false","l2","9055","3845","0.2","false","0.8958504420350103","0.47671268796376376","0.8984356492332413","0.4926031159891698","0.9040047141401296","0.5484872631914961","0.8958504420350103","0.47671268796376376"
"dazzling-sweep-34","zmszzmot","finished","-","7ben18","","2023-06-04T00:45:02.000Z","475","fv5fj9w9","0.000001","squared_hinge","false","l2","906","5506","0.2","false","0.865463710567191","0.7424258401965643","0.8676939672984793","0.7419044077857415","0.879459686483272","0.7974688674207183","0.865463710567191","0.7424258401965643"
"comic-sweep-33","zmszzmot","finished","-","7ben18","","2023-06-04T00:39:49.000Z","310","fv5fj9w9","0.000001","squared_hinge","false","l2","8898","1737","0.2","false","0.9000606462275073","0.821384822945656","0.8990566347345893","0.8225591996195095","0.9021182185920142","0.848695093326314","0.9000606462275073","0.821384822945656"
"lunar-sweep-32","zmszzmot","finished","-","7ben18","","2023-06-04T00:31:29.000Z","494","fv5fj9w9","0.000001","squared_hinge","false","l2","3752","4536","0.2","false","0.9065879907286298","0.7212573694787133","0.908002998656393","0.7292214595613917","0.9109651802694076","0.800160816795871","0.9065879907286298","0.7212573694787133"
"dark-sweep-31","zmszzmot","finished","-","7ben18","","2023-06-04T00:16:53.000Z","874","fv5fj9w9","0.000001","squared_hinge","false","l2","4949","7919","0.2","false","0.8815397782139864","0.7917668912464524","0.8816962032545694","0.7873211238525039","0.8895703128569747","0.8270907683066215","0.8815397782139864","0.7917668912464524"
"floral-sweep-30","zmszzmot","finished","-","7ben18","","2023-06-04T00:01:43.000Z","905","fv5fj9w9","0.000001","squared_hinge","false","l2","9073","3392","0.2","false","0.9039859036027564","0.7348264702968662","0.9039243681393696","0.7361936316512514","0.9048644812977876","0.7796043420483696","0.9039859036027564","0.7348264702968662"
"jolly-sweep-29","zmszzmot","finished","-","7ben18","","2023-06-03T23:55:10.000Z","387","fv5fj9w9","0.000001","squared_hinge","false","l2","7054","1366","0.2","false","0.8656443761918268","0.7060570851024038","0.8692728212337253","0.7411939753251559","0.8783681485655895","0.8327259203406093","0.8656443761918268","0.7060570851024038"
"prime-sweep-28","zmszzmot","finished","-","7ben18","","2023-06-03T23:49:51.000Z","316","fv5fj9w9","0.000001","squared_hinge","false","l2","9216","2569","0.2","false","0.8466353639265229","0.7613157099173841","0.8473648404245941","0.7909141903454288","0.8496744464861269","0.8863617434560725","0.8466353639265229","0.7613157099173841"
"vivid-sweep-27","zmszzmot","finished","-","7ben18","","2023-06-03T23:40:04.000Z","583","fv5fj9w9","0.000001","squared_hinge","false","l2","2801","2380","0.2","false","0.8346024793235223","0.4710406915997538","0.8401038526231185","0.46861731937642653","0.85497218309295","0.5155942747000445","0.8346024793235223","0.4710406915997538"
"feasible-sweep-26","zmszzmot","finished","-","7ben18","","2023-06-03T23:26:04.000Z","835","fv5fj9w9","0.000001","squared_hinge","false","l2","2474","2722","0.2","false","0.7784036018196597","0.593766136898273","0.7605502860461415","0.5939520938922516","0.771355270728143","0.7660092894209338","0.7784036018196597","0.593766136898273"
"stellar-sweep-25","zmszzmot","finished","-","7ben18","","2023-06-03T23:19:24.000Z","399","fv5fj9w9","0.000001","squared_hinge","false","l2","2898","2767","0.2","false","0.8664397770253466","0.6150745022042656","0.8683588740499394","0.6310392937849577","0.8728897787380822","0.7864375005070642","0.8664397770253466","0.6150745022042656"
"pretty-sweep-24","zmszzmot","finished","-","7ben18","","2023-06-03T23:12:00.000Z","439","fv5fj9w9","0.000001","squared_hinge","false","l2","6608","9721","0.2","false","0.8481990231477828","0.6398115424684738","0.8442373988810241","0.6556769190045552","0.8434862853496552","0.7774674261415778","0.8481990231477828","0.6398115424684738"
"gentle-sweep-23","zmszzmot","finished","-","7ben18","","2023-06-03T23:06:35.000Z","320","fv5fj9w9","0.000001","squared_hinge","false","l2","3353","1283","0.2","false","0.91719436246127","0.767019229089021","0.917201576915915","0.7871935637729248","0.9190335271057102","0.8449645841051203","0.91719436246127","0.767019229089021"
"hopeful-sweep-22","zmszzmot","finished","-","7ben18","","2023-06-03T22:58:53.000Z","460","fv5fj9w9","0.000001","squared_hinge","false","l2","6602","9817","0.2","false","0.8923870076218998","0.5141119998888546","0.893903687901543","0.48945264717014114","0.8979116480390389","0.6917715867755829","0.8923870076218998","0.5141119998888546"
"brisk-sweep-21","zmszzmot","finished","-","7ben18","","2023-06-03T22:52:44.000Z","367","fv5fj9w9","0.000001","squared_hinge","false","l2","1749","2481","0.2","false","0.8727337010544776","0.7614059891502274","0.872204941455748","0.7531829057739725","0.8738952196445859","0.7729326282893583","0.8727337010544776","0.7614059891502274"
"hardy-sweep-20","zmszzmot","finished","-","7ben18","","2023-06-03T22:36:32.000Z","967","fv5fj9w9","0.000001","squared_hinge","false","l2","756","2025","0.2","false","0.896833529062372","0.7012709013115295","0.8978631901670162","0.6996786774300903","0.9012667689990308","0.752833050679449","0.896833529062372","0.7012709013115295"
"denim-sweep-19","zmszzmot","finished","-","7ben18","","2023-06-03T22:29:45.000Z","403","fv5fj9w9","0.000001","squared_hinge","false","l2","884","5398","0.2","false","0.8976896130057479","0.5120941677684736","0.8980335788025523","0.517921156495412","0.8991350534731758","0.6763977152324631","0.8976896130057479","0.5120941677684736"
