"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","loss","oversample","penalty","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"dazzling-sweep-62","h988r7ow","finished","-","7ben18","","2023-06-04T03:50:52.000Z","811","87ys4h5o","0.000001","squared_hinge","false","l2","9149","5471","0.2","false","0.859673142708432","0.7395475195198167","0.8627560857391771","0.7470871080575244","0.8819848238018463","0.7734187009192115","0.859673142708432","0.7395475195198167"
"easy-sweep-61","h988r7ow","finished","-","7ben18","","2023-06-04T03:44:46.000Z","362","87ys4h5o","0.000001","squared_hinge","false","l2","7169","5497","0.2","false","0.8909977013598925","0.767263490674832","0.8907505966597886","0.7785632989748414","0.8920227971570011","0.8180138201567078","0.8909977013598925","0.767263490674832"
"peach-sweep-60","h988r7ow","finished","-","7ben18","","2023-06-04T03:37:41.000Z","420","87ys4h5o","0.000001","squared_hinge","false","l2","2842","8521","0.2","false","0.8962221742428017","0.679098417706835","0.8968719532492113","0.6711267942585377","0.8984541378126394","0.7882172330087078","0.8962221742428017","0.679098417706835"
"spring-sweep-59","h988r7ow","finished","-","7ben18","","2023-06-04T03:29:48.000Z","472","87ys4h5o","0.000001","squared_hinge","false","l2","1246","6958","0.2","false","0.92096747678845","0.7502196818736092","0.921628788711346","0.7476903214443094","0.92278015358835","0.7620723228634687","0.92096747678845","0.7502196818736092"
"super-sweep-58","h988r7ow","finished","-","7ben18","","2023-06-04T03:22:19.000Z","448","87ys4h5o","0.000001","squared_hinge","false","l2","4708","735","0.2","false","0.9008022262396488","0.6226441572292623","0.900744396600543","0.6117316857715274","0.9049362566099912","0.7587804603875252","0.9008022262396488","0.6226441572292623"
"fragrant-sweep-57","h988r7ow","finished","-","7ben18","","2023-06-04T03:13:09.000Z","546","87ys4h5o","0.000001","squared_hinge","false","l2","701","2326","0.2","false","0.7532667150940977","0.6095183256559182","0.7645168530188344","0.5632081801894405","0.8019569210637081","0.581825815287806","0.7532667150940977","0.6095183256559182"
"giddy-sweep-56","h988r7ow","finished","-","7ben18","","2023-06-04T03:00:22.000Z","763","87ys4h5o","0.000001","squared_hinge","false","l2","1702","6534","0.2","false","0.883229487206911","0.7568601681874516","0.8893729499498947","0.7490415912442763","0.9072681732700428","0.7797397078929421","0.883229487206911","0.7568601681874516"
"resilient-sweep-55","h988r7ow","finished","-","7ben18","","2023-06-04T02:51:27.000Z","531","87ys4h5o","0.000001","squared_hinge","false","l2","3443","6136","0.2","false","0.8804614151283472","0.5674825728770596","0.8811898507891968","0.61416355775146","0.8832038604618099","0.7199885094484805","0.8804614151283472","0.5674825728770596"
"vital-sweep-54","h988r7ow","finished","-","7ben18","","2023-06-04T02:43:09.000Z","495","87ys4h5o","0.000001","squared_hinge","false","l2","4412","2686","0.2","false","0.8868042695179891","0.7308744497818576","0.8863695000653181","0.7285455038200503","0.8925469957799289","0.7414935815070456","0.8868042695179891","0.7308744497818576"
"curious-sweep-53","h988r7ow","finished","-","7ben18","","2023-06-04T02:36:44.000Z","380","87ys4h5o","0.000001","squared_hinge","false","l2","9715","9375","0.2","false","0.8690036510162737","0.7248053746113167","0.8648783670711142","0.741926880683413","0.8706161839002864","0.8467743110539735","0.8690036510162737","0.7248053746113167"
"atomic-sweep-52","h988r7ow","finished","-","7ben18","","2023-06-04T02:29:06.000Z","454","87ys4h5o","0.000001","squared_hinge","false","l2","955","3167","0.2","false","0.8469212625164055","0.6282506488445178","0.8483922178374882","0.6141511258987713","0.8512759335255636","0.8066081299755844","0.8469212625164055","0.6282506488445178"
"elated-sweep-51","h988r7ow","finished","-","7ben18","","2023-06-04T02:15:09.000Z","835","87ys4h5o","0.000001","squared_hinge","false","l2","3067","5043","0.2","false","0.8828857042915547","0.46496038851144195","0.8846873936658036","0.47255661807206295","0.8909732748952237","0.5433185835859691","0.8828857042915547","0.46496038851144195"
"sage-sweep-50","h988r7ow","finished","-","7ben18","","2023-06-04T02:06:13.000Z","533","87ys4h5o","0.000001","squared_hinge","false","l2","7201","7197","0.2","false","0.8811380949725185","0.7924059912364005","0.8835957370865282","0.7981311226222237","0.8924620525408301","0.8360360962045623","0.8811380949725185","0.7924059912364005"
"smooth-sweep-49","h988r7ow","finished","-","7ben18","","2023-06-04T01:59:16.000Z","412","87ys4h5o","0.000001","squared_hinge","false","l2","5675","8367","0.2","false","0.8971767065581839","0.7496336323525346","0.8993057462070798","0.7526283167120367","0.904715876129858","0.7983923909710685","0.8971767065581839","0.7496336323525346"
"fanciful-sweep-48","h988r7ow","finished","-","7ben18","","2023-06-04T01:54:29.000Z","284","87ys4h5o","0.000001","squared_hinge","false","l2","7825","8750","0.2","false","0.9128881922013216","0.7305658505267458","0.910877808010564","0.7289671932925571","0.91058139565205","0.7818433088120186","0.9128881922013216","0.7305658505267458"
"misunderstood-sweep-47","h988r7ow","finished","-","7ben18","","2023-06-04T01:48:35.000Z","351","87ys4h5o","0.000001","squared_hinge","false","l2","6459","336","0.2","false","0.8993009837147923","0.8005732033933224","0.8978058128728017","0.8002788559626471","0.9000204585748791","0.8311485788425017","0.8993009837147923","0.8005732033933224"
"good-sweep-46","h988r7ow","finished","-","7ben18","","2023-06-04T01:33:00.000Z","930","87ys4h5o","0.000001","squared_hinge","false","l2","4279","7187","0.2","false","0.9184515598214468","0.7392720462503054","0.9199207246622008","0.7409772766291381","0.9227027109053452","0.7847558886905892","0.9184515598214468","0.7392720462503054"
"magic-sweep-45","h988r7ow","finished","-","7ben18","","2023-06-04T01:18:52.000Z","845","87ys4h5o","0.000001","squared_hinge","false","l2","9215","5874","0.2","false","0.9127224508685184","0.7785201242826023","0.9125333448753592","0.7754282528672428","0.9145426541373004","0.7861930003069288","0.9127224508685184","0.7785201242826023"
"misunderstood-sweep-44","h988r7ow","finished","-","7ben18","","2023-06-04T01:13:59.000Z","291","87ys4h5o","0.000001","squared_hinge","false","l2","6422","9262","0.2","false","0.8996258129899827","0.7816772803895861","0.8988050650513586","0.7827301488963383","0.8996319510237921","0.8017358230450623","0.8996258129899827","0.7816772803895861"
"flowing-sweep-43","h988r7ow","finished","-","7ben18","","2023-06-04T01:03:42.000Z","612","87ys4h5o","0.000001","squared_hinge","false","l2","3281","1077","0.2","false","0.7955538979333195","0.6056513874411676","0.7913266772217955","0.6268383347707286","0.7908874467276351","0.7075853041122526","0.7955538979333195","0.6056513874411676"
"divine-sweep-42","h988r7ow","finished","-","7ben18","","2023-06-04T00:56:24.000Z","435","87ys4h5o","0.000001","squared_hinge","false","l2","2089","2073","0.2","false","0.7663757964659298","0.7657847060562855","0.7460683966092717","0.7584683081443748","0.7750322207324268","0.7686287495757117","0.7663757964659298","0.7657847060562855"
"vague-sweep-41","h988r7ow","finished","-","7ben18","","2023-06-04T00:49:24.000Z","415","87ys4h5o","0.000001","squared_hinge","false","l2","7474","6747","0.2","false","0.8497805297228027","0.6059832223044658","0.8518682167376829","0.6167901972748374","0.8619123776681178","0.7833011943959155","0.8497805297228027","0.6059832223044658"
"giddy-sweep-40","h988r7ow","finished","-","7ben18","","2023-06-04T00:42:29.000Z","412","87ys4h5o","0.000001","squared_hinge","false","l2","4753","104","0.2","false","0.498546269527216","0.5458217868836992","0.5334240070879653","0.5562927328737629","0.7578260979615253","0.7160147753124394","0.498546269527216","0.5458217868836992"
"likely-sweep-39","h988r7ow","finished","-","7ben18","","2023-06-04T00:27:07.000Z","921","87ys4h5o","0.000001","squared_hinge","false","l2","1701","4340","0.2","false","0.9227523980675932","0.7601356833231596","0.9231137750498216","0.7725578165523245","0.9243112912806192","0.8370079329311827","0.9227523980675932","0.7601356833231596"
"pretty-sweep-38","h988r7ow","finished","-","7ben18","","2023-06-04T00:20:15.000Z","409","87ys4h5o","0.000001","squared_hinge","false","l2","7232","4479","0.2","false","0.912585542358216","0.8118069007263923","0.9137770681044446","0.8064405292014126","0.9158934318100994","0.8266682371084789","0.912585542358216","0.8118069007263923"
"bright-sweep-37","h988r7ow","finished","-","7ben18","","2023-06-04T00:13:14.000Z","419","87ys4h5o","0.000001","squared_hinge","false","l2","7762","1044","0.2","false","0.9088627065770016","0.7436116817933581","0.909163700226722","0.7640665404390251","0.9120244997163156","0.8149065404680775","0.9088627065770016","0.7436116817933581"
"dry-sweep-36","h988r7ow","finished","-","7ben18","","2023-06-04T00:06:53.000Z","376","87ys4h5o","0.000001","squared_hinge","false","l2","8210","6395","0.2","false","0.8992487669181207","0.7110903861784382","0.8968039921312168","0.7169387169645937","0.8982920141043035","0.772089137705119","0.8992487669181207","0.7110903861784382"
"stilted-sweep-35","h988r7ow","finished","-","7ben18","","2023-06-04T00:00:33.000Z","376","87ys4h5o","0.000001","squared_hinge","false","l2","9954","2692","0.2","false","0.9047589036328428","0.7793975345092197","0.9055125055752636","0.7739224445407767","0.9065350787725444","0.8137135846959511","0.9047589036328428","0.7793975345092197"
"wobbly-sweep-34","h988r7ow","finished","-","7ben18","","2023-06-03T23:46:03.000Z","865","87ys4h5o","0.000001","squared_hinge","false","l2","8885","5742","0.2","false","0.8944100811140527","0.7977589406775586","0.8957366469422029","0.791651885713725","0.8979784393049758","0.8054443338327728","0.8944100811140527","0.7977589406775586"
"stilted-sweep-33","h988r7ow","finished","-","7ben18","","2023-06-03T23:38:21.000Z","458","87ys4h5o","0.000001","squared_hinge","false","l2","3963","414","0.2","false","0.90525362286108","0.5542183500262569","0.9065703207172956","0.5878606574539812","0.9092825260057468","0.7155695940315622","0.90525362286108","0.5542183500262569"
"absurd-sweep-32","h988r7ow","finished","-","7ben18","","2023-06-03T23:31:49.000Z","391","87ys4h5o","0.000001","squared_hinge","false","l2","9931","355","0.2","false","0.8695095988186069","0.7224765171934984","0.8714001939006906","0.7508356180864191","0.87918851703855","0.8393167361870842","0.8695095988186069","0.7224765171934984"
"noble-sweep-31","h988r7ow","finished","-","7ben18","","2023-06-03T23:26:04.000Z","341","87ys4h5o","0.000001","squared_hinge","false","l2","223","6270","0.2","false","0.8893057411308164","0.694156816758103","0.8881813462369232","0.6929979709565944","0.8889460777386747","0.7198263008255449","0.8893057411308164","0.694156816758103"
"lively-sweep-30","h988r7ow","finished","-","7ben18","","2023-06-03T23:19:50.000Z","372","87ys4h5o","0.000001","squared_hinge","false","l2","3877","990","0.2","false","0.8809931415128096","0.5414828891180298","0.8810157456038317","0.5644849808592022","0.8878198904414434","0.7343507667024893","0.8809931415128096","0.5414828891180298"
"dainty-sweep-29","h988r7ow","finished","-","7ben18","","2023-06-03T23:12:38.000Z","426","87ys4h5o","0.000001","squared_hinge","false","l2","9936","5323","0.2","false","0.8813118395548887","0.7894777265745008","0.8818550071052936","0.8021969331657092","0.88654351305923","0.8448834177689573","0.8813118395548887","0.7894777265745008"
"glamorous-sweep-28","h988r7ow","finished","-","7ben18","","2023-06-03T23:05:51.000Z","401","87ys4h5o","0.000001","squared_hinge","false","l2","4802","3450","0.2","false","0.8466087914314082","0.5861532946786696","0.8408692793188796","0.5997179444629325","0.8551006028119229","0.6872457331990396","0.8466087914314082","0.5861532946786696"
"sweet-sweep-27","h988r7ow","finished","-","7ben18","","2023-06-03T22:51:22.000Z","867","87ys4h5o","0.000001","squared_hinge","false","l2","3192","2036","0.2","false","0.845576985597937","0.7554999942916509","0.8514036439703537","0.764278615085555","0.8712409369520436","0.800557566679442","0.845576985597937","0.7554999942916509"
"zesty-sweep-26","h988r7ow","finished","-","7ben18","","2023-06-03T22:44:40.000Z","397","87ys4h5o","0.000001","squared_hinge","false","l2","6936","4877","0.2","false","0.8339666493384499","0.5697325872262627","0.8366867075704735","0.5602758229905728","0.8434339223889074","0.694795800426696","0.8339666493384499","0.5697325872262627"
"magic-sweep-25","h988r7ow","finished","-","7ben18","","2023-06-03T22:37:13.000Z","445","87ys4h5o","0.000001","squared_hinge","false","l2","2719","1759","0.2","false","0.8719606034350379","0.8765914990552544","0.8726773520342305","0.8803196269645948","0.8751357573768913","0.890387112838897","0.8719606034350379","0.8765914990552544"
"fine-sweep-24","h988r7ow","finished","-","7ben18","","2023-06-03T22:28:21.000Z","528","87ys4h5o","0.000001","squared_hinge","false","l2","7848","654","0.2","false","0.9028858316445194","0.7454790417895168","0.905087187625189","0.7621204665653137","0.9105481133379528","0.8164832784456447","0.9028858316445194","0.7454790417895168"
"happy-sweep-23","h988r7ow","finished","-","7ben18","","2023-06-03T22:21:24.000Z","415","87ys4h5o","0.000001","squared_hinge","false","l2","6976","870","0.2","false","0.8628347581244732","0.8034631237881635","0.8623290797629767","0.8070892049457233","0.8643305036348541","0.8174686845520237","0.8628347581244732","0.8034631237881635"
"cosmic-sweep-22","h988r7ow","finished","-","7ben18","","2023-06-03T22:15:31.000Z","348","87ys4h5o","0.000001","squared_hinge","false","l2","6374","6087","0.2","false","0.8432265945805965","0.7600811478568352","0.8465212658960009","0.7458485607468991","0.8551097302803212","0.763703346902313","0.8432265945805965","0.7600811478568352"
