"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ccp_alpha","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","oversample","random_state","random_state_split","splitter","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"silvery-sweep-49","wz7g5kpj","finished","-","7ben18","","2023-06-02T18:11:21.000Z","94","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","999","7210","best","0.2","false","0.9687215417089976","0.7781395763166423","0.9689362695558572","0.7911411402429561","0.9694850263283328","0.81349987831977","0.9687215417089976","0.7781395763166423"
"vague-sweep-291","wz7g5kpj","finished","-","7ben18","","2023-06-03T03:02:30.000Z","112","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","2724","7012","best","0.2","false","0.95549945832781","0.538094143435944","0.9556809422275132","0.5471022341743181","0.9560774705627748","0.6456337745264442","0.95549945832781","0.538094143435944"
"smart-sweep-168","wz7g5kpj","finished","-","7ben18","","2023-06-02T22:28:51.000Z","110","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","3304","8613","best","0.2","false","0.9702512286133732","0.6449745830198207","0.9703077429419192","0.6628062681515949","0.9706801352232828","0.7598138846880268","0.9702512286133732","0.6449745830198207"
"zesty-sweep-317","wz7g5kpj","finished","-","7ben18","","2023-06-03T03:54:08.000Z","113","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","8654","9971","best","0.2","false","0.9305838423967264","0.5670599201018234","0.9341785537313084","0.5751684059142989","0.9464246936781544","0.6913824729819815","0.9305838423967264","0.5670599201018234"
"prime-sweep-622","wz7g5kpj","finished","-","7ben18","","2023-06-03T13:15:22.000Z","93","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","5831","5533","best","0.2","false","0.9601842181855536","0.7779294137049558","0.9605232318362408","0.7919609209579426","0.961373943730836","0.8460922411028662","0.9601842181855536","0.7779294137049558"
"laced-sweep-245","wz7g5kpj","finished","-","7ben18","","2023-06-03T01:21:23.000Z","133","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","9707","2683","best","0.2","false","0.9626529449395486","0.7164899931427897","0.962320837004356","0.7117309145023863","0.9627267597278428","0.767428357051176","0.9626529449395486","0.7164899931427897"
"usual-sweep-266","wz7g5kpj","finished","-","7ben18","","2023-06-03T02:09:57.000Z","142","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","47","9753","best","0.2","false","0.9633630007305036","0.8029382910237803","0.9642107757158316","0.8039724481601598","0.96724024859094","0.8068175575416142","0.9633630007305036","0.8029382910237803"
"magic-sweep-185","wz7g5kpj","finished","-","7ben18","","2023-06-02T23:08:23.000Z","112","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","4063","790","best","0.2","false","0.956994264422442","0.606912599214561","0.9584498750691524","0.602252100784348","0.9648366098246494","0.6295223752076925","0.956994264422442","0.606912599214561"
"proud-sweep-803","wz7g5kpj","finished","-","7ben18","","2023-06-03T18:12:37.000Z","94","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","799","3635","best","0.2","false","0.9044922682789248","0.8732833784856489","0.908575250049075","0.8767254082088703","0.9225223008951282","0.8993478502884206","0.9044922682789248","0.8732833784856489"
"proud-sweep-535","wz7g5kpj","finished","-","7ben18","","2023-06-03T10:52:40.000Z","90","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","2681","3908","best","0.2","false","0.9705524940466118","0.6979183502488678","0.970708838579184","0.7328960784225135","0.9711060372796224","0.8545408370588561","0.9705524940466118","0.6979183502488678"
"firm-sweep-471","wz7g5kpj","finished","-","7ben18","","2023-06-03T08:59:03.000Z","131","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","7748","1871","best","0.2","false","0.9708102724482712","0.7219501002840953","0.970750003890015","0.7166487304056047","0.970776673146484","0.7266401048108795","0.9708102724482712","0.7219501002840953"
"vibrant-sweep-741","wz7g5kpj","finished","-","7ben18","","2023-06-03T16:31:07.000Z","92","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","4335","4167","best","0.2","false","0.9586928414847208","0.6831083255625882","0.9584986586759052","0.6849221984496444","0.9586837344087292","0.7297697593346099","0.9586928414847208","0.6831083255625882"
"floral-sweep-91","wz7g5kpj","finished","-","7ben18","","2023-06-02T19:35:43.000Z","123","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","6760","7854","best","0.2","false","0.9635893581491112","0.8365255787069937","0.9636095261305512","0.839726106575599","0.9636720938755808","0.8514606507380713","0.9635893581491112","0.8365255787069937"
