"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ccp_alpha","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","oversample","random_state","random_state_split","splitter","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"zany-sweep-692","94s1kqfp","finished","-","7ben18","","2023-06-03T13:23:30.000Z","94","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","186","7726","best","0.2","false","0.968386194479721","0.7631271218408148","0.9683972007317372","0.7674836334623558","0.9684884965380685","0.7937620795546088","0.968386194479721","0.7631271218408148"
"dashing-sweep-691","94s1kqfp","finished","-","7ben18","","2023-06-03T13:21:52.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","3924","824","best","0.2","false","0.9428161074114318","0.737387994607882","0.944764597744243","0.7480747753456172","0.9530819795206934","0.7784838761460596","0.9428161074114318","0.737387994607882"
"chocolate-sweep-690","94s1kqfp","finished","-","7ben18","","2023-06-03T13:20:13.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","2838","2397","best","0.2","false","0.9642244343408044","0.7292614630731536","0.9640762708960492","0.7368395590469253","0.964233676613384","0.7720845468701084","0.9642244343408044","0.7292614630731536"
"earthy-sweep-689","94s1kqfp","finished","-","7ben18","","2023-06-03T13:18:34.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","4060","565","best","0.2","false","0.9322223704070638","0.7460137198189858","0.9340798875220748","0.7538001760171635","0.9396899885759948","0.7885383866116757","0.9322223704070638","0.7460137198189858"
"good-sweep-688","94s1kqfp","finished","-","7ben18","","2023-06-03T13:16:55.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","2720","4088","best","0.2","false","0.9604731994796626","0.7726042327609145","0.960716848950588","0.7730377806988048","0.9615590606286168","0.7941315861546122","0.9604731994796626","0.7726042327609145"
"devoted-sweep-687","94s1kqfp","finished","-","7ben18","","2023-06-03T13:15:17.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","5607","6871","best","0.2","false","0.965971615313862","0.7256349069344733","0.9662065108418856","0.7409583320889153","0.9666571369932953","0.822752601390969","0.965971615313862","0.7256349069344733"
"usual-sweep-686","94s1kqfp","finished","-","7ben18","","2023-06-03T13:13:41.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8655","5454","best","0.2","false","0.961580275341572","0.6078462992239907","0.9615377524998646","0.6121015860443549","0.9616148377715782","0.71804612131929","0.961580275341572","0.6078462992239907"
"tough-sweep-685","94s1kqfp","finished","-","7ben18","","2023-06-03T13:12:03.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7952","5294","best","0.2","false","0.9765584209917554","0.6724073806227658","0.976662103213889","0.6617344519741309","0.9768275457048248","0.7465921269008436","0.9765584209917554","0.6724073806227658"
"deep-sweep-684","94s1kqfp","finished","-","7ben18","","2023-06-03T13:10:20.000Z","102","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","5817","1707","best","0.2","false","0.9416260024094332","0.5331838418836854","0.9430832116493402","0.5394407203813506","0.9496201744454894","0.6452283800777328","0.9416260024094332","0.5331838418836854"
"vital-sweep-683","94s1kqfp","finished","-","7ben18","","2023-06-03T13:08:37.000Z","97","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8600","263","best","0.2","false","0.9446239706898664","0.8591793177648462","0.945414275875754","0.866581804697915","0.9471708591433866","0.8957337125835076","0.9446239706898664","0.8591793177648462"
"youthful-sweep-682","94s1kqfp","finished","-","7ben18","","2023-06-03T13:06:59.000Z","92","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","4133","4873","best","0.2","false","0.946109193978418","0.6904522319543971","0.9477277902455876","0.69296463716695","0.954045417640544","0.7150879288705829","0.946109193978418","0.6904522319543971"
"glorious-sweep-681","94s1kqfp","finished","-","7ben18","","2023-06-03T13:05:22.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8429","8244","best","0.2","false","0.9673899902571772","0.7634529433370791","0.967474780258566","0.7872782542776326","0.9675922800794642","0.8464995410982995","0.9673899902571772","0.7634529433370791"
"cosmic-sweep-680","94s1kqfp","finished","-","7ben18","","2023-06-03T13:03:46.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","5649","4027","best","0.2","false","0.9576016429740396","0.6096893404004712","0.9575451956431774","0.6206305333415308","0.9578323777893908","0.7268923735601557","0.9576016429740396","0.6096893404004712"
"olive-sweep-679","94s1kqfp","finished","-","7ben18","","2023-06-03T13:02:07.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","6331","7809","best","0.2","false","0.9640515329412592","0.7107896893302162","0.9637997277027208","0.7022074234859921","0.9641392942030376","0.7352907451052983","0.9640515329412592","0.7107896893302162"
"absurd-sweep-678","94s1kqfp","finished","-","7ben18","","2023-06-03T13:00:30.000Z","92","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7066","9388","best","0.2","false","0.9751331336634308","0.6269911153673936","0.9752443918356956","0.6349897245321614","0.9755412228978472","0.700897319360212","0.9751331336634308","0.6269911153673936"
"misunderstood-sweep-677","94s1kqfp","finished","-","7ben18","","2023-06-03T12:58:52.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","4486","1405","best","0.2","false","0.9697226582339932","0.8348117539883156","0.9697544339136412","0.8320634520290003","0.9700609704041674","0.8362573056140146","0.9697226582339932","0.8348117539883156"
"solar-sweep-676","94s1kqfp","finished","-","7ben18","","2023-06-03T12:57:15.000Z","92","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","3708","6791","best","0.2","false","0.9411074913211164","0.836428590142337","0.941782206027461","0.842988453350342","0.9432933634609152","0.8548262241180682","0.9411074913211164","0.836428590142337"
"youthful-sweep-675","94s1kqfp","finished","-","7ben18","","2023-06-03T12:55:41.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8867","6965","best","0.2","false","0.972869611124958","0.7590105122643084","0.9732656287617248","0.7596358731161715","0.9745620714447606","0.7636748979108996","0.972869611124958","0.7590105122643084"
"smart-sweep-674","94s1kqfp","finished","-","7ben18","","2023-06-03T12:54:07.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","9508","502","best","0.2","false","0.9693811718979504","0.7862359009481412","0.9694443844028906","0.8061844184321825","0.9697830775948312","0.8721198141951924","0.9693811718979504","0.7862359009481412"
"prime-sweep-673","94s1kqfp","finished","-","7ben18","","2023-06-03T12:52:24.000Z","99","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","4977","9003","best","0.2","false","0.9618755619680908","0.7641987485744228","0.9617546326734072","0.7629864692365931","0.9617142382795468","0.7932233915390459","0.9618755619680908","0.7641987485744228"
"azure-sweep-672","94s1kqfp","finished","-","7ben18","","2023-06-03T12:50:49.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","2608","7104","best","0.2","false","0.961969735437896","0.7616620580631176","0.9622283607508316","0.7614185208445171","0.9627184467026316","0.7716210138803309","0.961969735437896","0.7616620580631176"
"lyric-sweep-671","94s1kqfp","finished","-","7ben18","","2023-06-03T12:49:12.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","9446","7442","best","0.2","false","0.9719351436377384","0.5218040317272918","0.9719692954714526","0.5410505187101495","0.9720345857310289","0.7224825115260801","0.9719351436377384","0.5218040317272918"
"vague-sweep-670","94s1kqfp","finished","-","7ben18","","2023-06-03T12:47:37.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","9201","2933","best","0.2","false","0.9706858898195796","0.7878381587253783","0.9710418504006908","0.7904669131069164","0.9726174506387264","0.8081013765036833","0.9706858898195796","0.7878381587253783"
"bright-sweep-669","94s1kqfp","finished","-","7ben18","","2023-06-03T12:46:01.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","1687","4588","best","0.2","false","0.9689737826909198","0.6581797322729535","0.9691448707660112","0.695003544878636","0.9694272933895008","0.7817623169512754","0.9689737826909198","0.6581797322729535"
"radiant-sweep-668","94s1kqfp","finished","-","7ben18","","2023-06-03T12:44:22.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","1294","5385","best","0.2","false","0.9613256007314288","0.775203735921619","0.9615025556315","0.773471299195279","0.96195745445277","0.7919892947102575","0.9613256007314288","0.775203735921619"
"super-sweep-667","94s1kqfp","finished","-","7ben18","","2023-06-03T12:42:46.000Z","91","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7024","1463","best","0.2","false","0.9567385267884372","0.6986518364881651","0.9571415892790942","0.7346219356828584","0.9580907251268636","0.833637514236703","0.9567385267884372","0.6986518364881651"
"youthful-sweep-666","94s1kqfp","finished","-","7ben18","","2023-06-03T12:41:08.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","9240","6475","best","0.2","false","0.9537926866934346","0.8863964863246157","0.9541199826051474","0.8856824816274883","0.9546895270393192","0.8968880488023334","0.9537926866934346","0.8863964863246157"
"stoic-sweep-665","94s1kqfp","finished","-","7ben18","","2023-06-03T12:39:29.000Z","95","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8090","4758","best","0.2","false","0.9699266293070372","0.7825850466999239","0.9702120141831334","0.7898239830042325","0.9712451327559828","0.8208416921753079","0.9699266293070372","0.7825850466999239"
"flowing-sweep-664","94s1kqfp","finished","-","7ben18","","2023-06-03T12:37:51.000Z","94","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7604","6353","best","0.2","false","0.9634232332846908","0.8012589479542096","0.9635252955138992","0.8057661651263042","0.963655018357352","0.8203482063423436","0.9634232332846908","0.8012589479542096"
"autumn-sweep-663","94s1kqfp","finished","-","7ben18","","2023-06-03T12:36:12.000Z","94","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","1855","5214","best","0.2","false","0.965916957450499","0.7447746576011136","0.9663367642228764","0.7440037349121014","0.9683630709975776","0.8014641423765538","0.965916957450499","0.7447746576011136"
"dulcet-sweep-662","94s1kqfp","finished","-","7ben18","","2023-06-03T12:34:28.000Z","98","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7020","7101","best","0.2","false","0.962552913444626","0.822972543107017","0.9633912129858864","0.8249714701139029","0.9659678015869696","0.837961174077943","0.962552913444626","0.822972543107017"
"atomic-sweep-661","94s1kqfp","finished","-","7ben18","","2023-06-03T12:32:49.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","7107","2983","best","0.2","false","0.9508339776990872","0.6973619122174249","0.9527520298850832","0.695784451414532","0.959616890886326","0.7105292691797096","0.9508339776990872","0.6973619122174249"
"vocal-sweep-660","94s1kqfp","finished","-","7ben18","","2023-06-03T12:31:16.000Z","92","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","4234","3142","best","0.2","false","0.9655402440759614","0.6192585432567849","0.9657775439200774","0.6346669597412542","0.9662674820967888","0.6848781018899657","0.9655402440759614","0.6192585432567849"
"playful-sweep-659","94s1kqfp","finished","-","7ben18","","2023-06-03T12:29:34.000Z","98","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","3414","340","best","0.2","false","0.9606073688435351","0.7614333644399205","0.960262670952254","0.7737545732553113","0.9611362571752904","0.8037289453304377","0.9606073688435351","0.7614333644399205"
"lilac-sweep-658","94s1kqfp","finished","-","7ben18","","2023-06-03T12:27:56.000Z","92","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","8719","3806","best","0.2","false","0.9580033975520764","0.7023350419547918","0.9578784966574476","0.7327514584892737","0.959134525899832","0.8095254769034351","0.9580033975520764","0.7023350419547918"
"desert-sweep-657","94s1kqfp","finished","-","7ben18","","2023-06-03T12:26:22.000Z","93","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","6649","4920","best","0.2","false","0.9513276758210476","0.8245308936290959","0.9521977059908396","0.8314549992014012","0.9549741927818536","0.8451884499639675","0.9513276758210476","0.8245308936290959"
"celestial-sweep-656","94s1kqfp","finished","-","7ben18","","2023-06-03T12:24:39.000Z","99","uxvqzsec","0","balanced","gini","10","sqrt","10","10","false","1146","9273","best","0.2","false","0.9740490768638038","0.6775600133811671","0.9741634462031404","0.6605739388033167","0.974398320883307","0.7098067111222646","0.9740490768638038","0.6775600133811671"
