"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","bootstrap","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","n_estimators","oversample","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"pretty-sweep-854","0hkkc43l","finished","-","7ben18","","2023-06-03T17:46:26.000Z","96","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8136","9762","0.2","false","0.9868159852027458","0.8216702520194321","0.9867782063204512","0.8276259946882462","0.9871455046853994","0.8390041089564203","0.9868159852027458","0.8216702520194321"
"pious-sweep-853","0hkkc43l","finished","-","7ben18","","2023-06-03T17:44:42.000Z","98","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","4484","2608","0.2","false","0.9880847359876964","0.7835595404568013","0.988001586661407","0.8000099223668887","0.988332622108074","0.832778923703681","0.9880847359876964","0.7835595404568013"
"devout-sweep-852","0hkkc43l","finished","-","7ben18","","2023-06-03T17:43:04.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8147","3151","0.2","false","0.9840899930649902","0.818360209946326","0.9839204348178991","0.8099537155013763","0.9844850838182232","0.8423981223759008","0.9840899930649902","0.818360209946326"
"fancy-sweep-851","0hkkc43l","finished","-","7ben18","","2023-06-03T17:41:26.000Z","94","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2417","1636","0.2","false","0.990218009561459","0.6544601541148264","0.9901949923026148","0.675415893287709","0.9903367034819788","0.7654811074157601","0.990218009561459","0.6544601541148264"
"dauntless-sweep-850","0hkkc43l","finished","-","7ben18","","2023-06-03T17:39:49.000Z","94","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","9818","5291","0.2","false","0.9827300214395628","0.8342508135738788","0.982542805075462","0.8335997731313401","0.9833193691333504","0.8560775647969309","0.9827300214395628","0.8342508135738788"
"royal-sweep-849","0hkkc43l","finished","-","7ben18","","2023-06-03T17:38:12.000Z","94","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5623","1805","0.2","false","0.9801784150717604","0.9027588715350756","0.9799482313708806","0.8872900051256026","0.9810011937070284","0.8964640141185396","0.9801784150717604","0.9027588715350756"
"vague-sweep-848","0hkkc43l","finished","-","7ben18","","2023-06-03T17:36:37.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","4177","5396","0.2","false","0.9813680757487532","0.8381014519806635","0.9811078239330224","0.8403386833276169","0.9821988889712816","0.8688054255304746","0.9813680757487532","0.8381014519806635"
"fine-sweep-847","0hkkc43l","finished","-","7ben18","","2023-06-03T17:34:59.000Z","95","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5900","6776","0.2","false","0.987681695795098","0.8700851246956084","0.9875643400221836","0.8651785234880879","0.9879655146724444","0.8846213000621035","0.987681695795098","0.8700851246956084"
"sandy-sweep-846","0hkkc43l","finished","-","7ben18","","2023-06-03T17:33:26.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","9059","8022","0.2","false","0.9841029980984086","0.8583046225077319","0.9838454651448834","0.8459592408604738","0.9846953492083156","0.8763142860189318","0.9841029980984086","0.8583046225077319"
"laced-sweep-845","0hkkc43l","finished","-","7ben18","","2023-06-03T17:31:49.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8445","5678","0.2","false","0.9907716306505876","0.8249534260819038","0.9907383662041592","0.825858769105422","0.9908275941869518","0.8443653027710368","0.9907716306505876","0.8249534260819038"
"hardy-sweep-844","0hkkc43l","finished","-","7ben18","","2023-06-03T17:30:11.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","4577","7692","0.2","false","0.9811851818590523","0.8755882417317836","0.980863991336024","0.874578348526168","0.9817688956263156","0.8929163646071107","0.9811851818590523","0.8755882417317836"
"exalted-sweep-843","0hkkc43l","finished","-","7ben18","","2023-06-03T17:28:35.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7302","8761","0.2","false","0.9880119832177364","0.7692565293012035","0.987969378167787","0.7604997039063954","0.9880806344126168","0.8301485263031895","0.9880119832177364","0.7692565293012035"
"apricot-sweep-842","0hkkc43l","finished","-","7ben18","","2023-06-03T17:26:57.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7098","6588","0.2","false","0.9873327528785056","0.8510396457304391","0.9872509531014322","0.8338180070577915","0.9876395340392838","0.8645130666362421","0.9873327528785056","0.8510396457304391"
"silvery-sweep-841","0hkkc43l","finished","-","7ben18","","2023-06-03T17:25:22.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5007","6233","0.2","false","0.9925671600025776","0.7307476415873083","0.9925603205706456","0.7613706308423931","0.9926262746536196","0.8663914029040124","0.9925671600025776","0.7307476415873083"
"rural-sweep-840","0hkkc43l","finished","-","7ben18","","2023-06-03T17:23:44.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","813","2761","0.2","false","0.990906077910058","0.6777876210857045","0.9908070608373266","0.6684066797922431","0.991052203125796","0.7158425787140585","0.990906077910058","0.6777876210857045"
"hopeful-sweep-839","0hkkc43l","finished","-","7ben18","","2023-06-03T17:22:06.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3612","4917","0.2","false","0.9837520288373616","0.8532834720126816","0.983630182999637","0.8567534205748828","0.9839880050071276","0.87252476883621","0.9837520288373616","0.8532834720126816"
"winter-sweep-838","0hkkc43l","finished","-","7ben18","","2023-06-03T17:20:28.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3573","6994","0.2","false","0.9855382549588853","0.7747082261287742","0.9853651845209817","0.7742769787549716","0.9859232187871338","0.7829568845458124","0.9855382549588853","0.7747082261287742"
"eager-sweep-837","0hkkc43l","finished","-","7ben18","","2023-06-03T17:18:54.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7214","1436","0.2","false","0.9877600965356258","0.901988014229097","0.987697938036458","0.8961405003530497","0.9880055563054044","0.9002080094034316","0.9877600965356258","0.901988014229097"
"dauntless-sweep-836","0hkkc43l","finished","-","7ben18","","2023-06-03T17:17:16.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","863","2654","0.2","false","0.9867922914785352","0.7192486847221451","0.9866564650729276","0.7226169296595764","0.9871217792675676","0.7619938608546157","0.9867922914785352","0.7192486847221451"
"pleasant-sweep-835","0hkkc43l","finished","-","7ben18","","2023-06-03T17:15:39.000Z","94","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","9517","822","0.2","false","0.9890444322013632","0.8024600616343736","0.9889642537448656","0.7986706587879794","0.9892070847933444","0.842082341516543","0.9890444322013632","0.8024600616343736"
"lyric-sweep-834","0hkkc43l","finished","-","7ben18","","2023-06-03T17:14:01.000Z","97","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5232","3465","0.2","false","0.98471877119456","0.7704302627779382","0.984471779482108","0.7722198255835997","0.9852389902498996","0.7891437223824599","0.98471877119456","0.7704302627779382"
"glowing-sweep-833","0hkkc43l","finished","-","7ben18","","2023-06-03T17:12:23.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3813","5058","0.2","false","0.9843426649219577","0.8330078743348353","0.9842875048577236","0.8509112073165278","0.9846247258931788","0.902786553906876","0.9843426649219577","0.8330078743348353"
"scarlet-sweep-832","0hkkc43l","finished","-","7ben18","","2023-06-03T17:10:46.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2405","8477","0.2","false","0.983588470873437","0.8682238044357456","0.9834158288511182","0.8705442993402076","0.984010546847378","0.880274517112259","0.983588470873437","0.8682238044357456"
"comic-sweep-831","0hkkc43l","finished","-","7ben18","","2023-06-03T17:09:14.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5432","1766","0.2","false","0.9895942799805688","0.8246943003353435","0.9895527604508396","0.8290825177186274","0.9896836582793916","0.8596832744864362","0.9895942799805688","0.8246943003353435"
"golden-sweep-830","0hkkc43l","finished","-","7ben18","","2023-06-03T17:07:38.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2590","6675","0.2","false","0.9852790334891736","0.9344454900511258","0.9852058366581914","0.9327507050841336","0.985490945743832","0.9322279499739998","0.9852790334891736","0.9344454900511258"
"autumn-sweep-829","0hkkc43l","finished","-","7ben18","","2023-06-03T17:06:05.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","1974","2774","0.2","false","0.9895055692579467","0.9298379004967064","0.9894078336773132","0.9291994675236646","0.9896966253984604","0.9298668882202026","0.9895055692579467","0.9298379004967064"
"trim-sweep-828","0hkkc43l","finished","-","7ben18","","2023-06-03T17:04:28.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","6830","7504","0.2","false","0.987661233294119","0.8038921648145588","0.9875298213075152","0.8019691098706786","0.9877899095113852","0.8476428170278779","0.987661233294119","0.8038921648145588"
"efficient-sweep-827","0hkkc43l","finished","-","7ben18","","2023-06-03T17:02:51.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","1864","1737","0.2","false","0.9883587920036196","0.8803549554329971","0.988290922965092","0.8818555924746215","0.9884795193768608","0.896392364459547","0.9883587920036196","0.8803549554329971"
"efficient-sweep-826","0hkkc43l","finished","-","7ben18","","2023-06-03T17:01:11.000Z","95","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3670","5867","0.2","false","0.9902566361727656","0.6951382315562411","0.9902385489450336","0.7350669806025893","0.9904213002001144","0.830886175604794","0.9902566361727656","0.6951382315562411"
"glowing-sweep-825","0hkkc43l","finished","-","7ben18","","2023-06-03T16:59:34.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","1404","6534","0.2","false","0.9855540310529968","0.8300042421167331","0.9853785301661746","0.8294763839436836","0.985906188609231","0.8562716829706172","0.9855540310529968","0.8300042421167331"
"feasible-sweep-824","0hkkc43l","finished","-","7ben18","","2023-06-03T16:57:57.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3129","8189","0.2","false","0.9836766128452004","0.7937466247559439","0.9835049654619424","0.7979041138772067","0.9840807326453698","0.8261481940000021","0.9836766128452004","0.7937466247559439"
"ethereal-sweep-823","0hkkc43l","finished","-","7ben18","","2023-06-03T16:56:19.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","3456","9629","0.2","false","0.990239517221256","0.6335002736309188","0.9902185457237468","0.699648443772369","0.990353673666213","0.8942296906311928","0.990239517221256","0.6335002736309188"
"playful-sweep-822","0hkkc43l","finished","-","7ben18","","2023-06-03T16:54:42.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","6463","9790","0.2","false","0.9855987280734588","0.9006381374478181","0.9854822830744764","0.9047307259514206","0.98584891589902","0.9212076202004588","0.9855987280734588","0.9006381374478181"
"vague-sweep-821","0hkkc43l","finished","-","7ben18","","2023-06-03T16:53:06.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5587","4821","0.2","false","0.9870019875115416","0.806109005665169","0.9869612101226376","0.8058347755667548","0.9871105398048942","0.8101846180334522","0.9870019875115416","0.806109005665169"
"sunny-sweep-820","0hkkc43l","finished","-","7ben18","","2023-06-03T16:51:34.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","9474","1678","0.2","false","0.9907586342637008","0.7731364541190021","0.9907348712611282","0.7853783797487617","0.9908357619647536","0.8067534534308919","0.9907586342637008","0.7731364541190021"
"spring-sweep-819","0hkkc43l","finished","-","7ben18","","2023-06-03T16:49:56.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5854","5978","0.2","false","0.9843599908515668","0.7241713843928473","0.9841346021966474","0.7148267921202023","0.9848212867828688","0.7278580926235595","0.9843599908515668","0.7241713843928473"
"ethereal-sweep-818","0hkkc43l","finished","-","7ben18","","2023-06-03T16:48:19.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","1378","7817","0.2","false","0.9916867203933416","0.758909152608604","0.9916634083817826","0.7608094566541581","0.9917422726654044","0.7879642633065806","0.9916867203933416","0.758909152608604"
"radiant-sweep-817","0hkkc43l","finished","-","7ben18","","2023-06-03T16:46:44.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2475","8845","0.2","false","0.9890900153205248","0.7417278271710315","0.988952167478592","0.736288980171357","0.9893071484114634","0.7819587052176473","0.9890900153205248","0.7417278271710315"
"tough-sweep-816","0hkkc43l","finished","-","7ben18","","2023-06-03T16:45:06.000Z","94","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2717","9834","0.2","false","0.9906839490739218","0.7898355400696864","0.9906682543789412","0.8187279010146864","0.990713910570546","0.8832410223932372","0.9906839490739218","0.7898355400696864"
"frosty-sweep-815","0hkkc43l","finished","-","7ben18","","2023-06-03T16:43:29.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5548","4066","0.2","false","0.984439501876184","0.8765195241689538","0.9843009615503736","0.8807108628492355","0.9848371891702056","0.8923655222480238","0.984439501876184","0.8765195241689538"
"colorful-sweep-814","0hkkc43l","finished","-","7ben18","","2023-06-03T16:41:56.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","4647","1687","0.2","false","0.9876440605990916","0.8360381504044742","0.9875937092523148","0.849155983376662","0.9878055923644512","0.8860506382658575","0.9876440605990916","0.8360381504044742"
"chocolate-sweep-813","0hkkc43l","finished","-","7ben18","","2023-06-03T16:40:18.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","2831","3933","0.2","false","0.9822154750526784","0.829245275186322","0.9819299272345472","0.8224666003042819","0.9829405831900708","0.8305171124343322","0.9822154750526784","0.829245275186322"
"lyric-sweep-812","0hkkc43l","finished","-","7ben18","","2023-06-03T16:38:41.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8292","6604","0.2","false","0.9868786005663496","0.7501042753949495","0.986803914851046","0.7698390118553746","0.98721890637175","0.8431340086806002","0.9868786005663496","0.7501042753949495"
"honest-sweep-811","0hkkc43l","finished","-","7ben18","","2023-06-03T16:36:59.000Z","97","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5549","7146","0.2","false","0.980552861556725","0.8105895445725374","0.9802125392749804","0.8039624588069303","0.9813841543852962","0.8306459581802408","0.980552861556725","0.8105895445725374"
"colorful-sweep-810","0hkkc43l","finished","-","7ben18","","2023-06-03T16:35:24.000Z","90","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","4599","2862","0.2","false","0.9848920427984632","0.8226387665357942","0.9847265505194708","0.8177245239430497","0.9853030002470768","0.8347084941459911","0.9848920427984632","0.8226387665357942"
"wise-sweep-809","0hkkc43l","finished","-","7ben18","","2023-06-03T16:33:47.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8415","7112","0.2","false","0.9807286001535312","0.8523988623107265","0.9803171994484144","0.8504437601602036","0.9815329452990296","0.873847148657787","0.9807286001535312","0.8523988623107265"
"cool-sweep-808","0hkkc43l","finished","-","7ben18","","2023-06-03T16:32:10.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7484","2423","0.2","false","0.9813464813965456","0.8085838130500503","0.9808998089230058","0.8105007196934227","0.9820545413775328","0.8269211117552151","0.9813464813965456","0.8085838130500503"
"pretty-sweep-807","0hkkc43l","finished","-","7ben18","","2023-06-03T16:30:33.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8041","4804","0.2","false","0.985292004253838","0.7632412654500023","0.9851863709165484","0.7825766480930101","0.9857055939767376","0.8533376003251689","0.985292004253838","0.7632412654500023"
"fast-sweep-806","0hkkc43l","finished","-","7ben18","","2023-06-03T16:28:57.000Z","91","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8790","7459","0.2","false","0.9890131337854","0.788093377894064","0.9889096903310284","0.7803242951809586","0.989115868329769","0.8319186952134624","0.9890131337854","0.788093377894064"
"fallen-sweep-805","0hkkc43l","finished","-","7ben18","","2023-06-03T16:27:21.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7068","2820","0.2","false","0.9839108179554849","0.8224788968651925","0.983818722371609","0.8202724374006831","0.9842821234630356","0.8375769671843507","0.9839108179554849","0.8224788968651925"
"vocal-sweep-804","0hkkc43l","finished","-","7ben18","","2023-06-03T16:25:46.000Z","92","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","7383","6142","0.2","false","0.9859911575757544","0.8641015927506546","0.9858788962976524","0.8627808382434328","0.986387197550448","0.8720687773130824","0.9859911575757544","0.8641015927506546"
"ancient-sweep-803","0hkkc43l","finished","-","7ben18","","2023-06-03T16:24:09.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","5377","7829","0.2","false","0.9813626431776822","0.8338214067787888","0.9811062887193092","0.8223063867282424","0.9818251433341352","0.8457563707164278","0.9813626431776822","0.8338214067787888"
"misunderstood-sweep-802","0hkkc43l","finished","-","7ben18","","2023-06-03T16:22:31.000Z","93","tl0nmkb4","false","","gini","10","sqrt","5","10","6","false","8142","8522","0.2","false","0.981915420487018","0.7871142952834447","0.981810693718744","0.8042233566418712","0.9824371339284228","0.8810314447487657","0.981915420487018","0.7871142952834447"
