"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","bootstrap","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","n_estimators","oversample","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"drawn-sweep-867","b5z9x9v0","finished","-","7ben18","","2023-06-03T18:07:21.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","278","8707","0.2","false","0.996449696273954","0.7173094622531994","0.9964492809101668","0.70900446752372","0.9964525779336904","0.7626706388449941","0.996449696273954","0.7173094622531994"
"giddy-sweep-866","b5z9x9v0","finished","-","7ben18","","2023-06-03T18:05:47.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","8707","5947","0.2","false","0.9843822251299632","0.8176960325486912","0.9842791002191916","0.8119666900063968","0.9847365893688984","0.8177597900278474","0.9843822251299632","0.8176960325486912"
"robust-sweep-865","b5z9x9v0","finished","-","7ben18","","2023-06-03T18:04:10.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","9396","9809","0.2","false","0.995249738730118","0.7275851148808652","0.9952456739215898","0.7409187696576089","0.995255968239112","0.7782231043297543","0.995249738730118","0.7275851148808652"
"distinctive-sweep-864","b5z9x9v0","finished","-","7ben18","","2023-06-03T18:02:32.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","4848","6766","0.2","false","0.9846655237330412","0.7984216062442476","0.984464537475738","0.7967394709946882","0.9851462479115364","0.8167598684297601","0.9846655237330412","0.7984216062442476"
"volcanic-sweep-863","b5z9x9v0","finished","-","7ben18","","2023-06-03T18:00:56.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","1099","6448","0.2","false","0.976563435003946","0.9691616854917332","0.976098941847338","0.9689746698617278","0.9778306740007506","0.969975341594197","0.976563435003946","0.9691616854917332"
"colorful-sweep-862","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:59:20.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","5984","9492","0.2","false","0.9898840410550488","0.8626102612984734","0.9898651775055076","0.8750779392908307","0.9899813011228272","0.9136725604599458","0.9898840410550488","0.8626102612984734"
"azure-sweep-861","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:57:43.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","314","9208","0.2","false","0.9835696625717846","0.8914636462487922","0.9834127836614536","0.8911056259376628","0.9840820429194383","0.8980063369932424","0.9835696625717846","0.8914636462487922"
"northern-sweep-860","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:56:05.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","7849","5542","0.2","false","0.9867904965226184","0.8676743109910281","0.9866936420899036","0.8723296877015392","0.9870669548567568","0.8867980029433032","0.9867904965226184","0.8676743109910281"
"firm-sweep-859","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:54:28.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","8821","3853","0.2","false","0.9923263217426204","0.6826435644793525","0.9923203674685144","0.716465333513225","0.9923302827841304","0.8651375981948132","0.9923263217426204","0.6826435644793525"
"generous-sweep-858","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:52:49.000Z","98","1zl63867","false","","gini","10","sqrt","5","10","6","false","9063","3501","0.2","false","0.97946214006711","0.8941256172767758","0.9790751792596012","0.8944014996614645","0.9802422726714116","0.909026158149863","0.97946214006711","0.8941256172767758"
"wild-sweep-857","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:51:12.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","2692","2019","0.2","false","0.9873520878834304","0.6704525417412723","0.98721720511338","0.6634032645648261","0.9877037439784656","0.6781947963394217","0.9873520878834304","0.6704525417412723"
"pleasant-sweep-856","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:49:34.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","991","5856","0.2","false","0.982936296670144","0.7997364908084656","0.982660057415062","0.8146355696599776","0.9833714701276768","0.8742987347257669","0.982936296670144","0.7997364908084656"
"morning-sweep-855","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:47:56.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","3406","5654","0.2","false","0.9856187095853391","0.7894093788968523","0.985442618285467","0.7834041277225062","0.9859514104494894","0.8106991160658065","0.9856187095853391","0.7894093788968523"
"graceful-sweep-854","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:46:18.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","1742","3403","0.2","false","0.9847395401559884","0.6993019347610635","0.9844481114005348","0.6804391336276657","0.9852571811287096","0.7355710485641614","0.9847395401559884","0.6993019347610635"
"young-sweep-853","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:44:45.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","822","1436","0.2","false","0.9856564337772956","0.851904156562797","0.9855435441098404","0.846141392256073","0.9860217305265364","0.8473413189775153","0.9856564337772956","0.851904156562797"
"happy-sweep-852","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:43:07.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","3464","1502","0.2","false","0.9882281609744772","0.7032843529050108","0.9881595509432932","0.7145493160396068","0.9884718040848416","0.7436185447696426","0.9882281609744772","0.7032843529050108"
"fast-sweep-851","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:41:24.000Z","99","1zl63867","false","","gini","10","sqrt","5","10","6","false","1112","871","0.2","false","0.9834322276236774","0.7426291906050637","0.983085626365276","0.7348270379883176","0.9840485197841988","0.7822363416038872","0.9834322276236774","0.7426291906050637"
"polar-sweep-850","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:39:47.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","7708","981","0.2","false","0.984202342054146","0.8240955286667335","0.9840961990684188","0.8224160851297349","0.984473454294312","0.8340735953461033","0.984202342054146","0.8240955286667335"
"sweepy-sweep-849","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:38:10.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","7729","8452","0.2","false","0.9863819281516092","0.8525671254320676","0.9863059311703748","0.8479695125668909","0.9866388279064724","0.8694161356393986","0.9863819281516092","0.8525671254320676"
"azure-sweep-848","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:36:29.000Z","98","1zl63867","false","","gini","10","sqrt","5","10","6","false","6626","2433","0.2","false","0.9914596192048696","0.8682543409633725","0.9914113559759842","0.8603921256977928","0.9916059961104096","0.8716547000016355","0.9914596192048696","0.8682543409633725"
"colorful-sweep-847","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:34:50.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","6996","9346","0.2","false","0.987325016132735","0.8487170200317611","0.9872438361677636","0.8480641506541965","0.9875294558000336","0.8674385924807858","0.987325016132735","0.8487170200317611"
"likely-sweep-846","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:33:14.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","9987","7475","0.2","false","0.9845700754619386","0.8117080936791137","0.9844056604131244","0.8328881561117422","0.9850094632298708","0.9093979832951942","0.9845700754619386","0.8117080936791137"
"usual-sweep-845","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:31:37.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","2147","2263","0.2","false","0.9860202801638568","0.930772232605768","0.985884350708496","0.9298124740986808","0.9863958327666832","0.9309170728361894","0.9860202801638568","0.930772232605768"
"vibrant-sweep-844","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:30:01.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","950","3788","0.2","false","0.9836630781555392","0.7595415761949906","0.9834662233029255","0.768099115666445","0.984256414728785","0.801365543942415","0.9836630781555392","0.7595415761949906"
"silver-sweep-843","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:28:22.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","9304","1702","0.2","false","0.9813626912551902","0.8008701096940735","0.9809496333529388","0.8082250015123847","0.98204118047149","0.8431579671355357","0.9813626912551902","0.8008701096940735"
"vague-sweep-842","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:26:44.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","2506","3143","0.2","false","0.9825652791188758","0.8146171700004593","0.98230194043519","0.8098414549551312","0.98321083929997","0.8331282554640164","0.9825652791188758","0.8146171700004593"
"true-sweep-841","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:25:12.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","9714","5754","0.2","false","0.99061441610914","0.903612423662808","0.9905725124294588","0.9029288219680376","0.9906637652642044","0.912657788169044","0.99061441610914","0.903612423662808"
"dutiful-sweep-840","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:23:36.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","1331","1216","0.2","false","0.9893339573702782","0.887427779854756","0.989252427522632","0.8858542102654724","0.9895266867341724","0.8981261760216679","0.9893339573702782","0.887427779854756"
"young-sweep-839","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:21:55.000Z","96","1zl63867","false","","gini","10","sqrt","5","10","6","false","8111","2294","0.2","false","0.983730836156654","0.7929398760754901","0.9835520996962708","0.8036285053198551","0.984322808479837","0.8337571773790778","0.983730836156654","0.7929398760754901"
"youthful-sweep-838","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:20:21.000Z","88","1zl63867","false","","gini","10","sqrt","5","10","6","false","3078","7753","0.2","false","0.9818255847649766","0.8550067114462035","0.9816746197752364","0.8589166810565507","0.982448131910258","0.8761776859802678","0.9818255847649766","0.8550067114462035"
"logical-sweep-837","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:18:43.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","9694","3358","0.2","false","0.984305222197","0.8054260369418805","0.9841553254852132","0.800653642655766","0.9847641298956626","0.7991595767031817","0.984305222197","0.8054260369418805"
"woven-sweep-836","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:17:10.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","72","271","0.2","false","0.9848843323570152","0.7739095270481408","0.984636327748199","0.7778145074666188","0.9854220955307684","0.7947360667293175","0.9848843323570152","0.7739095270481408"
"wild-sweep-835","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:15:27.000Z","98","1zl63867","false","","gini","10","sqrt","5","10","6","false","4690","7399","0.2","false","0.9847597337925158","0.7741473748497051","0.984623834606958","0.7939510746049465","0.9852264344511488","0.8459959306288454","0.9847597337925158","0.7741473748497051"
"dulcet-sweep-834","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:13:50.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","1536","8800","0.2","false","0.9821199092935496","0.8101986193727639","0.9817546005881658","0.8093549728749954","0.9827464803802386","0.8430404319736751","0.9821199092935496","0.8101986193727639"
"hopeful-sweep-833","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:12:11.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","6154","2599","0.2","false","0.9836040621789796","0.8292192710391431","0.9833511490476188","0.8212121863459784","0.9841001478580396","0.842235228449715","0.9836040621789796","0.8292192710391431"
"honest-sweep-832","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:10:28.000Z","98","1zl63867","false","","gini","10","sqrt","5","10","6","false","8893","1699","0.2","false","0.9906751006402402","0.7921937311655268","0.9906217481760208","0.7996813443191806","0.9907927325843856","0.8210766129298903","0.9906751006402402","0.7921937311655268"
"electric-sweep-831","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:08:51.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","2497","1138","0.2","false","0.9916932271250556","0.8360216429886198","0.9916820837917728","0.8404036057854076","0.9917131607396013","0.8498204011350362","0.9916932271250556","0.8360216429886198"
"rose-sweep-830","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:07:14.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","2318","8273","0.2","false","0.9865706663238084","0.8340419218214681","0.986378898246895","0.8314058759611926","0.9868888390098316","0.8431986954624787","0.9865706663238084","0.8340419218214681"
"blooming-sweep-829","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:05:36.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","4455","3369","0.2","false","0.9897963946002382","0.9034073195167944","0.989719195887063","0.905533406993334","0.9899837455127296","0.9115127021642712","0.9897963946002382","0.9034073195167944"
"lyric-sweep-828","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:03:58.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","5381","6466","0.2","false","0.9843892799148072","0.866802909693739","0.9841920586106468","0.8621581766536364","0.9848827794602284","0.8841573731154799","0.9843892799148072","0.866802909693739"
"chocolate-sweep-827","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:02:22.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","2663","1006","0.2","false","0.98852190042638","0.8697543986445003","0.9884739986299382","0.874896829439618","0.988755918437263","0.8881540363992603","0.98852190042638","0.8697543986445003"
"revived-sweep-826","b5z9x9v0","finished","-","7ben18","","2023-06-03T17:00:44.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","1419","9726","0.2","false","0.9787085039591332","0.8611824083312388","0.9783241202743784","0.865559700231648","0.9795162666957166","0.8773876340674768","0.9787085039591332","0.8611824083312388"
"smart-sweep-825","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:59:13.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","6409","1554","0.2","false","0.9872858849703836","0.8151665855740163","0.9872371172186644","0.8183515698660134","0.9875177420109702","0.8300937288427367","0.9872858849703836","0.8151665855740163"
"soft-sweep-824","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:57:36.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","5536","8947","0.2","false","0.9824897581604336","0.875881478125554","0.9823590693124612","0.8694851606347183","0.98277931023291","0.8831461337575067","0.9824897581604336","0.875881478125554"
"upbeat-sweep-823","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:56:00.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","3868","3661","0.2","false","0.9896214600022566","0.8592641204948898","0.9895747748190769","0.8605376692326973","0.9897425960998292","0.8689401356523774","0.9896214600022566","0.8592641204948898"
"absurd-sweep-822","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:54:25.000Z","89","1zl63867","false","","gini","10","sqrt","5","10","6","false","1344","9231","0.2","false","0.9831766164191356","0.7730138233239484","0.9831289648962936","0.7991265388098949","0.9835756066066697","0.8607892902386781","0.9831766164191356","0.7730138233239484"
"generous-sweep-821","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:52:48.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","3131","7984","0.2","false","0.986500358775474","0.6271880707397915","0.986387440532264","0.622144798764264","0.986810576698566","0.6854605078981062","0.986500358775474","0.6271880707397915"
"fluent-sweep-820","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:51:10.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","3747","3369","0.2","false","0.9840149808099014","0.9298922140463772","0.9838228284523536","0.9310648183404724","0.9845202645462238","0.9351180068519798","0.9840149808099014","0.9298922140463772"
"ancient-sweep-819","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:49:32.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","5501","6026","0.2","false","0.9895989607613872","0.7687198689686431","0.9895590895904148","0.7859211211732101","0.9897182041539891","0.8740033284187695","0.9895989607613872","0.7687198689686431"
"dainty-sweep-818","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:47:54.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","122","1438","0.2","false","0.9884248750444142","0.9225494970102168","0.9883619922905856","0.9249201287164438","0.9885912435611204","0.929777037552688","0.9884248750444142","0.9225494970102168"
"charmed-sweep-817","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:46:21.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","3942","4589","0.2","false","0.976063314942153","0.8507047562894031","0.9755552399729556","0.8614780577844512","0.9770504681130108","0.8869214962912815","0.976063314942153","0.8507047562894031"
"astral-sweep-816","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:44:43.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","5807","2989","0.2","false","0.9824106946860066","0.8447723780085193","0.9822672949084188","0.8354399812906671","0.9828450818398492","0.8605654211203314","0.9824106946860066","0.8447723780085193"
"swift-sweep-815","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:43:06.000Z","95","1zl63867","false","","gini","10","sqrt","5","10","6","false","8377","308","0.2","false","0.9880590858047908","0.7700034701294907","0.9879329352479316","0.7735518702130193","0.9882356566159828","0.8103767656041161","0.9880590858047908","0.7700034701294907"
"crisp-sweep-814","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:41:28.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","4316","6742","0.2","false","0.9872207633131518","0.8939029061636087","0.987097576906774","0.8903331825981577","0.9874845634697512","0.9058584410590867","0.9872207633131518","0.8939029061636087"
"faithful-sweep-813","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:39:50.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","8909","3247","0.2","false","0.9838555189005872","0.7939054987800888","0.9835721610488732","0.7942102378310593","0.9843398210269108","0.8719690782984166","0.9838555189005872","0.7939054987800888"
"vibrant-sweep-812","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:38:13.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","9763","9474","0.2","false","0.9762408011455188","0.8764635092483205","0.9758280286383196","0.8829917501775243","0.97744454703327","0.9071507515724734","0.9762408011455188","0.8764635092483205"
"rich-sweep-811","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:36:38.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","6453","3514","0.2","false","0.9890739816597092","0.7801543116741461","0.9890693575292636","0.8001085708221659","0.9893354969769338","0.8742185462946396","0.9890739816597092","0.7801543116741461"
"ancient-sweep-810","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:35:00.000Z","94","1zl63867","false","","gini","10","sqrt","5","10","6","false","7030","8372","0.2","false","0.9870435692375464","0.8506602803204256","0.9869409529973832","0.8550199273620553","0.987274763875694","0.8726644213092951","0.9870435692375464","0.8506602803204256"
"kind-sweep-809","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:33:23.000Z","96","1zl63867","false","","gini","10","sqrt","5","10","6","false","6481","5395","0.2","false","0.9891276589415476","0.773089474250175","0.9890791688200156","0.7762307219021632","0.9893595917056444","0.7940709737232159","0.9891276589415476","0.773089474250175"
"peach-sweep-808","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:31:46.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","9407","4232","0.2","false","0.9855569309504928","0.8250007589703394","0.985370104537598","0.8250450548752376","0.9859316329092728","0.8360672093383266","0.9855569309504928","0.8250007589703394"
"desert-sweep-807","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:30:11.000Z","89","1zl63867","false","","gini","10","sqrt","5","10","6","false","9922","9030","0.2","false","0.9906228126510848","0.7251774963525762","0.9905951911694358","0.746558749584659","0.990753105400386","0.7993747582438778","0.9906228126510848","0.7251774963525762"
"solar-sweep-806","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:28:34.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","4888","6323","0.2","false","0.9814669304521196","0.8225065057079628","0.9811058373105832","0.8258017875533448","0.9820557924955936","0.8647807993764032","0.9814669304521196","0.8225065057079628"
"scarlet-sweep-805","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:26:56.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","4119","1681","0.2","false","0.9899293219600482","0.7605796624024694","0.9898978535357352","0.7683187957052661","0.9899914926593084","0.8034578726691323","0.9899293219600482","0.7605796624024694"
"clean-sweep-804","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:25:16.000Z","96","1zl63867","false","","gini","10","sqrt","5","10","6","false","9354","6449","0.2","false","0.9854381510079286","0.8469125943804151","0.9853183814670188","0.8608509288105566","0.9857614288222132","0.8872027643053187","0.9854381510079286","0.8469125943804151"
"mild-sweep-803","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:23:39.000Z","91","1zl63867","false","","gini","10","sqrt","5","10","6","false","1192","3529","0.2","false","0.9932674168997592","0.7804155564374398","0.9932656821935422","0.7832033063115897","0.993282471407856","0.8578613610707482","0.9932674168997592","0.7804155564374398"
"fragrant-sweep-802","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:22:01.000Z","93","1zl63867","false","","gini","10","sqrt","5","10","6","false","4997","3834","0.2","false","0.9932585577851116","0.8137440022438369","0.993249733083998","0.8217745566063789","0.9932695331511092","0.8423100793697033","0.9932585577851116","0.8137440022438369"
"bright-sweep-801","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:20:26.000Z","90","1zl63867","false","","gini","10","sqrt","5","10","6","false","139","5709","0.2","false","0.9842766003196142","0.7925314844095542","0.984134042617167","0.8044131832820915","0.9847838237111288","0.8527759904944355","0.9842766003196142","0.7925314844095542"
"drawn-sweep-800","b5z9x9v0","finished","-","7ben18","","2023-06-03T16:18:49.000Z","92","1zl63867","false","","gini","10","sqrt","5","10","6","false","1597","1676","0.2","false","0.9849263880363636","0.7752529249352457","0.9846945878058652","0.7874133638302301","0.9853359119870264","0.8256426312938661","0.9849263880363636","0.7752529249352457"
