"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","bootstrap","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","n_estimators","oversample","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"astral-sweep-129","l3zf8vab","finished","-","7ben18","","2023-06-02T18:41:58.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","7347","1454","0.2","false","0.9831315127904968","0.6620503705853192","0.9829763550647131","0.674944672276423","0.9836412648475568","0.8149309657989121","0.9831315127904968","0.6620503705853192"
"swept-sweep-128","l3zf8vab","finished","-","7ben18","","2023-06-02T18:40:15.000Z","101","ednseq2z","false","","gini","10","sqrt","5","10","6","false","2367","2066","0.2","false","0.9817652664921612","0.8466243679067661","0.9814563995669224","0.8495487132889994","0.9825470234199072","0.864891969455843","0.9817652664921612","0.8466243679067661"
"giddy-sweep-127","l3zf8vab","finished","-","7ben18","","2023-06-02T18:38:33.000Z","101","ednseq2z","false","","gini","10","sqrt","5","10","6","false","8182","9213","0.2","false","0.9885251304048968","0.8226079274811651","0.9884698619506712","0.8315521552335265","0.9887159422975124","0.8505545065089049","0.9885251304048968","0.8226079274811651"
"peachy-sweep-126","l3zf8vab","finished","-","7ben18","","2023-06-02T18:36:50.000Z","97","ednseq2z","false","","gini","10","sqrt","5","10","6","false","8714","659","0.2","false","0.983169864234227","0.8138382879902114","0.982951631162282","0.8144986213412361","0.9835638083149486","0.8405607973039392","0.983169864234227","0.8138382879902114"
"icy-sweep-125","l3zf8vab","finished","-","7ben18","","2023-06-02T18:35:12.000Z","95","ednseq2z","false","","gini","10","sqrt","5","10","6","false","4974","2015","0.2","false","0.9847076727430082","0.8578273891962277","0.9845259921778902","0.858218703232667","0.9850696873388504","0.8646386207228983","0.9847076727430082","0.8578273891962277"
"grateful-sweep-124","l3zf8vab","finished","-","7ben18","","2023-06-02T18:33:24.000Z","104","ednseq2z","false","","gini","10","sqrt","5","10","6","false","4557","9261","0.2","false","0.9850331073090048","0.7255416420305769","0.98478691925955","0.7172711199751752","0.985481602926222","0.8188055456953195","0.9850331073090048","0.7255416420305769"
"soft-sweep-123","l3zf8vab","finished","-","7ben18","","2023-06-02T18:31:41.000Z","100","ednseq2z","false","","gini","10","sqrt","5","10","6","false","2600","3114","0.2","false","0.9809412221753828","0.9294191358311178","0.9807886013592816","0.9296473858222972","0.9812287452129522","0.9303120167264132","0.9809412221753828","0.9294191358311178"
"leafy-sweep-122","l3zf8vab","finished","-","7ben18","","2023-06-02T18:30:04.000Z","96","ednseq2z","false","","gini","10","sqrt","5","10","6","false","1254","7875","0.2","false","0.9905090113512124","0.9096778730286584","0.9904731315005862","0.9095402455986958","0.9905798457801408","0.9115413121762964","0.9905090113512124","0.9096778730286584"
"noble-sweep-121","l3zf8vab","finished","-","7ben18","","2023-06-02T18:28:23.000Z","94","ednseq2z","false","","gini","10","sqrt","5","10","6","false","9268","8579","0.2","false","0.9877699372943236","0.9389347700613012","0.987737733523086","0.9401082554339651","0.9878662649369476","0.9445095984651318","0.9877699372943236","0.9389347700613012"
"volcanic-sweep-120","l3zf8vab","finished","-","7ben18","","2023-06-02T18:26:46.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","5368","983","0.2","false","0.9872943900589486","0.7466026390725109","0.987208278214825","0.7506537592486299","0.9875625156244624","0.7652354244535414","0.9872943900589486","0.7466026390725109"
"easy-sweep-119","l3zf8vab","finished","-","7ben18","","2023-06-02T18:25:11.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","6086","9525","0.2","false","0.9853651773728328","0.7031009694309561","0.985271445205866","0.7095602570851943","0.9856833611156688","0.7915149981652804","0.9853651773728328","0.7031009694309561"
"azure-sweep-118","l3zf8vab","finished","-","7ben18","","2023-06-02T18:23:34.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","5055","6738","0.2","false","0.9810904229588652","0.8649506478056397","0.9809069329812402","0.8635293499952776","0.9818379779198652","0.8799295470089712","0.9810904229588652","0.8649506478056397"
"upbeat-sweep-117","l3zf8vab","finished","-","7ben18","","2023-06-02T18:21:52.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","3969","6481","0.2","false","0.9887283682430114","0.875714870170002","0.9886920202565556","0.8704794434382155","0.9888210295562564","0.8768399501075174","0.9887283682430114","0.875714870170002"
"grateful-sweep-116","l3zf8vab","finished","-","7ben18","","2023-06-02T18:20:13.000Z","95","ednseq2z","false","","gini","10","sqrt","5","10","6","false","1539","6302","0.2","false","0.9842589183888752","0.8178005086231589","0.9840332573326112","0.8198499131049929","0.9847923580150958","0.8381662570389432","0.9842589183888752","0.8178005086231589"
"sweet-sweep-115","l3zf8vab","finished","-","7ben18","","2023-06-02T18:18:31.000Z","97","ednseq2z","false","","gini","10","sqrt","5","10","6","false","5686","4596","0.2","false","0.9885422917672873","0.828412454818436","0.9884192042165952","0.8274226495245727","0.9887776578342324","0.8386149942219978","0.9885422917672873","0.828412454818436"
"glad-sweep-114","l3zf8vab","finished","-","7ben18","","2023-06-02T18:16:54.000Z","96","ednseq2z","false","","gini","10","sqrt","5","10","6","false","9776","3645","0.2","false","0.9880092813584068","0.799763088464921","0.9879200167304568","0.8008274842895751","0.9882398299202656","0.8199083729848379","0.9880092813584068","0.799763088464921"
"vibrant-sweep-113","l3zf8vab","finished","-","7ben18","","2023-06-02T18:15:11.000Z","98","ednseq2z","false","","gini","10","sqrt","5","10","6","false","5388","8840","0.2","false","0.9851739485482204","0.6675844838244385","0.9850713870427392","0.6738256912133244","0.9855031992348922","0.7190152047613835","0.9851739485482204","0.6675844838244385"
"icy-sweep-112","l3zf8vab","finished","-","7ben18","","2023-06-02T18:13:33.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","2174","9579","0.2","false","0.9874481873164288","0.8870947382239928","0.9873598930429134","0.8854632148225281","0.9878012393757988","0.8916392015132356","0.9874481873164288","0.8870947382239928"
"serene-sweep-111","l3zf8vab","finished","-","7ben18","","2023-06-02T18:11:51.000Z","97","ednseq2z","false","","gini","10","sqrt","5","10","6","false","7321","6763","0.2","false","0.9863535148262694","0.8213209241671178","0.9861900418609164","0.8269718865735591","0.9866200950212264","0.8447844381605012","0.9863535148262694","0.8213209241671178"
